,2,3,5,7,10,20
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
3,-0.322267328310506,0.0,-9999.0,-9999.0,-9999.0,-9999.0
4,0.3351367315093565,0.37239980873394707,-9999.0,-9999.0,-9999.0,-9999.0
5,1.0773100965442328,0.08511935739804599,0.0,-9999.0,-9999.0,-9999.0
6,0.0,0.5386699904282768,0.01992616219457588,-9999.0,-9999.0,-9999.0
7,1.261230123151572,0.8048777872879072,0.5771290405873373,0.0,-9999.0,-9999.0
8,2.3547856908259455,1.2114177958888899,1.0452183112888562,0.1781571172667089,-9999.0,-9999.0
9,0.6246144215977836,1.1003089231799734,0.431794114797027,0.04786348503856175,-9999.0,-9999.0
10,0.16401514714764254,0.7199390335818237,0.606362792455732,0.5627620477857391,0.0,-9999.0
11,1.6111325533110836,0.9569388921869955,1.0842834968455488,0.7436805307641325,0.18341752154437074,-9999.0
12,2.72337025720903,2.0945388800036895,1.2639600786438816,1.0943824110208507,0.4596177302423765,-9999.0
13,3.561199708171859,2.7674262048508584,1.6726378605717045,1.5607495612337168,0.893689570632235,-9999.0
14,1.8785226132142796,2.0039919927924768,1.8201362564009802,1.2227396368602026,0.5916015800413685,-9999.0
15,-0.6194336133180052,0.45175989218817847,1.360404038196517,0.8137284152563051,0.28668492659125455,-9999.0
16,-1.3003687413475262,-1.2389631099055674,0.32776786926876866,0.4370853932655656,0.0,-9999.0
17,1.3261863828066751,0.08162626889798652,0.14714043170910784,0.5733401216047476,0.24186079133559701,-9999.0
18,5.274407841417425,2.6068409274892907,0.6672879234839044,1.1352309443347313,0.7942962185814793,-9999.0
19,6.103309608385999,4.982214970505696,1.8243394853148658,1.4319085182704363,1.4634273545096335,-9999.0
20,6.507277429602349,6.079558882753206,3.496680364184286,1.917503344550834,2.104231938242025,0.0
21,6.839656291734894,6.438104522383847,5.254408813266203,2.9832381776980856,2.621737052333236,0.2301199299786969
22,4.840311452924361,5.934791187609569,5.242543025627082,3.6560350872371146,2.711546814493163,0.29278352756857373
23,3.3950868311193148,4.978899943574071,4.789156914130336,4.391079289579713,2.7385163610349643,0.528963715945558
24,2.6289831817606846,3.3847731627056277,4.086930795800594,4.217308769549547,2.977716059318844,0.5031790647032217
25,1.2048763074525652,2.5045663292241223,2.8803671655257848,3.561887470772266,3.036730377864231,0.47108389989423394
26,0.11328274033378527,0.6361051374067763,1.5628737157029864,2.8050746510686437,3.0110732898890173,0.4030062607867162
27,-2.285127591157533,-0.7048160552537208,0.07097577160217305,1.2574804208969912,1.9829897683374522,0.12053440648098501
28,-4.151966040459939,-2.291625740810222,-1.4463430780395967,-0.15774422116055042,0.7122159498117622,-0.0073881658147136875
29,-4.214436458747855,-3.5899362099251597,-2.6575570749406854,-1.1602879762757787,-0.08630191297540257,-0.1069804711098481
30,-4.097602575935699,-3.44124157324414,-3.464318291398337,-2.1875804708561617,-1.0066624233662314,-0.2816573763046968
31,-3.5069019053240176,-3.409000194863971,-4.128322709960933,-3.0179000220288366,-1.8164900527083905,-0.4845164518132048
32,-4.170353829777397,-4.082481022596728,-4.4669757273626445,-4.055249796377966,-2.5326461084786196,-0.8543874165013818
33,-5.15030304912897,-4.863070300644248,-4.798172094513188,-4.935395711350859,-3.2693159358922426,-1.2081600492412043
34,-3.327869986560776,-4.362363867767604,-4.461020444961582,-4.606557247631489,-3.4876619278392553,-1.1966556883766817
35,-3.049365064757234,-4.121248587377474,-4.781284524927909,-4.6960716475391955,-4.127809895279054,-1.3152044953130915
36,-4.809952693603661,-4.0965599659868595,-5.191588267595568,-4.964678171928597,-4.723955198820107,-1.4540876735604336
37,-5.158837246692439,-5.311344213888264,-5.224622819070531,-5.322136015484663,-4.903387839661216,-1.8449429012682774
38,-5.087735693279159,-5.440198537918924,-4.913116145630543,-5.568484835900987,-5.06113497174095,-2.3463005230824976
39,-5.514467957600587,-5.877199614129771,-5.602134543758655,-5.728813769746022,-5.392027320043331,-2.906322532482049
40,-5.028418876158961,-5.426849866473023,-5.591940216820136,-5.372734424968126,-5.554538750651741,-3.4430754068364493
41,-4.286008322488884,-5.322702006241775,-5.6214725797360945,-5.627629158843419,-5.791312960541582,-3.9524918061244882
42,-2.7177197041313175,-3.5176961454493103,-4.8775267323558875,-5.213321237529865,-5.443700120786945,-4.122878893804323
43,-1.8750443514737807,-3.1439041368857588,-4.62719665800781,-5.031599980810098,-5.331291212874348,-4.476378798694203
44,-2.9043113762422763,-2.5070890878865963,-3.9444201017007696,-4.733518231075344,-5.56936018718643,-4.745955726963121
45,-3.986414077364822,-3.850666989852023,-4.1195280900974875,-4.787416485910972,-5.458122993741526,-5.02970458414975
46,-4.751549051442581,-4.3211606783992735,-3.9451974910823218,-4.369784416621741,-5.226151626982354,-5.2310850227298715
47,-3.0193642917638748,-3.862858608633278,-3.962366388049622,-3.8529725402664177,-4.880098649169366,-5.195081712345745
48,-1.8526137183611056,-2.883204754066657,-3.607850064146165,-3.542343101187438,-4.610395556597709,-5.1864105902015964
49,-1.3281710681682366,-1.6108522043992846,-2.9509274323643417,-3.5505498357456364,-4.00589818564732,-5.050925688266684
50,-1.4390445331730195,-1.7140526638447806,-2.4128270418916333,-3.401120464611891,-3.7873701921303997,-5.024235016201519
51,-1.3522922779795472,-1.1945177533807279,-1.7272591039835703,-3.0557949232972383,-3.302901053110606,-4.903831052489307
52,-0.8196949433076774,-1.4685334989841454,-1.7961157014229094,-2.5826887221604746,-3.280407888566099,-4.722221551192499
53,-0.3200110656502879,-0.7131585428481291,-1.5014643238976522,-2.011486592127836,-2.9198566251171734,-4.33608301984555
54,0.0,-0.3485768671773837,-1.16800114359779,-1.5627165809753354,-2.587766387469806,-4.139413942511721
55,-1.491208237265166,-0.724827930146926,-1.1006995746907435,-1.4855808965884627,-2.0214579660955145,-3.8984743684631766
56,-3.148288779259211,-2.087307397325173,-1.5163241044841147,-1.5678440247592995,-1.5801785768775147,-3.659682223835638
57,-3.789193828615897,-3.55359715166445,-1.8759818601970615,-1.4827465773074344,-1.7363039448366582,-3.417970000000711
58,-4.07321712100474,-3.909358085438111,-2.7706435433124454,-2.0247433249483535,-1.8329951563033386,-3.18471564054021
59,-2.1717270256564767,-2.8367245780668693,-2.8746174836324387,-1.9174967231803937,-1.6148157979180073,-2.704762099024535
60,-0.1618935201376548,-1.4908064013218638,-2.3048543388047946,-1.9914907497611782,-1.1884703779665742,-2.3137102154425406
61,-0.8123765056913577,-0.6964542450418829,-1.9232781034690287,-2.247296084472982,-1.1927122804658339,-1.9361143480270684
62,-1.4035295694200514,-0.9708935247944961,-1.3523627717658542,-1.9236969059482512,-1.0660911529296673,-1.7240749528315256
63,-0.7450673745239929,-1.0325094341806675,-0.6104160537745873,-1.3759662352269295,-1.1460066195775784,-1.5238462879844619
64,-0.28689033156989296,-0.5721478915754474,-0.5685313789197082,-0.7213699343282833,-1.194242559766975,-1.32200837280892
65,0.368977018316917,0.1470477276177693,-0.31733988304042704,0.0,-0.8125292115715226,-0.880511145935019
66,0.8746005202323062,0.451439902542921,0.10286619831682664,0.07178965493564426,-0.396010645566065,-0.48412582623426026
67,1.034760571448853,0.971879457316156,0.5725866468061476,0.19589812120133487,0.1277363888016989,-0.2350050012852769
68,1.8515421197489772,1.3969888688488883,1.0880486874156574,0.7631464327860922,0.7462365890026152,0.0
69,2.998866087447764,2.390174875560076,1.884259145943675,1.4737049994720852,1.125495663833739,0.07249372876184168
