,date,成交量,1,2,3,4,5,6,7,7+,涨停数,跌停数,炸板率,连板高度,连板股数,连板溢价,l_emo,l_bar,h_bar,weighted_emo,weighted_emo_R,short,short_R,long,long_R,position
247,20210205,8908.70015242,44,4,1,0,0,0,1,1,51,46,0.3544303797468354,14,51,-0.0687800000000001,20.95223880597015,22.98982397606995,10.0,2.069561406267251,0.6215415019762847,21.957353223691044,0.6235177865612649,22.547702237093713,0.6383399209486166,58-90%
248,20210208,8059.298660250001,50,5,3,0,0,0,0,0,58,20,0.275,3,58,2.641357142857143,13.274256505576208,22.987195121951217,10.0,0.40862624350065246,0.5306324110671936,18.099589159092595,0.4130434782608695,22.290088594792167,0.6205533596837944,42-58%
249,20210209,8370.49423789,54,10,3,2,0,0,0,0,69,4,0.188235294117647,4,69,5.514475,19.82037037037037,22.97077367433593,10.0,0.013748651423629354,0.5019762845849802,17.208052243172816,0.3754940711462451,22.301541215874792,0.6215415019762847,42-58%
250,20210210,8750.312157710001,30,7,2,3,0,0,0,0,42,10,0.2075471698113207,4,42,1.355033333333333,14.539760147601475,22.954352226720644,10.0,-1.0321147723706545,0.43577075098814233,16.594193945974467,0.34881422924901184,21.745662157734024,0.5869565217391304,42-58%
251,20210218,10848.37839131,87,6,5,2,2,0,0,0,102,4,0.2661870503597122,5,102,9.046666666666669,25.961029411764706,22.97077367433593,9.5,0.04899469570931103,0.5069169960474309,20.185891118286186,0.5207509881422925,22.143522813351233,0.6096837944664031,42-58%
252,20210219,10421.7968454,76,17,4,3,1,2,0,0,103,4,0.0803571428571428,6,103,8.792959999999999,30.599908424908424,22.987195121951217,9.0,2.302076751468576,0.6393280632411067,26.219362602726303,0.7895256916996047,22.924546075793728,0.6551383399209486,58-90%
253,20210222,12926.26085668,50,17,10,1,2,1,2,0,83,7,0.5059523809523809,7,83,6.986833333333333,30.1257299270073,22.98982397606995,9.0,4.336066273952092,0.7420948616600791,29.70255071132889,0.8725296442687747,23.047296964363603,0.6600790513833992,58-90%
254,20210223,10210.39709591,35,6,5,4,1,1,1,1,54,2,0.217391304347826,8,54,3.219236363636364,25.786818181818184,22.992452830188682,9.0,4.583571849892525,0.7519762845849802,28.352819209987096,0.8478260869565217,22.863481497121818,0.6511857707509882,58-90%
255,20210224,10633.73148027,35,5,1,0,2,1,0,1,45,15,0.2105263157894736,9,45,1.341615789473684,19.778260869565216,22.98982397606995,9.0,4.137592562904196,0.7302371541501976,23.88401808588904,0.7055335968379446,22.498929479126762,0.6353754940711462,58-90%
256,20210225,9337.22582876,32,9,1,0,0,0,0,1,43,3,0.3582089552238806,10,43,-1.4682600000000003,18.058754512635378,22.987195121951217,9.0,2.609735458779472,0.6600790513833992,19.94875426470798,0.5148221343873518,21.76882434065102,0.5899209486166008,58-90%
257,20210226,9064.03744212,30,5,5,1,0,0,0,1,42,5,0.3,11,42,5.615990909090909,21.268525179856113,22.97077367433593,9.0,2.0766075349984128,0.6225296442687747,19.680832999743664,0.49604743083003955,21.638797290076973,0.5830039525691699,58-90%
258,20210301,8729.15638878,74,9,1,3,1,0,0,0,88,5,0.2072072072072072,5,88,2.348141666666667,21.991666666666667,22.954352226720644,9.0,1.9307953329139984,0.6116600790513834,21.09439471166749,0.5830039525691699,22.141539080659378,0.6086956521739131,58-90%
