,date,>100,80-100,60-80,50-60,40-50,30-40,20-30,all,bar,sump,w_sump
35,20200327,3,2,0,8,18,33,93,64,169.47222222222223,0.9583333333333331,0.3611111111111111
36,20200330,3,2,2,5,9,22,57,43,168.73513513513512,0.4729729729729728,0.2702702702702703
37,20200331,3,1,1,5,13,14,58,37,168.00526315789472,0.2894736842105263,0.2368421052631578
38,20200401,0,2,4,2,8,13,35,29,167.27179487179487,0.358974358974359,0.282051282051282
39,20200402,0,2,3,3,5,11,30,24,165.75,0.3125,0.25
40,20200403,2,0,2,4,8,11,36,27,164.2780487804878,0.3536585365853659,0.2926829268292683
41,20200407,3,0,4,7,12,23,59,49,162.94285714285718,1.1428571428571428,0.4761904761904761
42,20200408,2,0,5,7,5,17,56,36,161.57209302325583,0.7790697674418606,0.3953488372093023
43,20200409,2,0,3,9,9,13,69,36,157.42727272727274,1.1136363636363635,0.4772727272727273
44,20200410,2,0,2,7,8,17,53,36,153.30666666666667,0.7888888888888889,0.4
45,20200413,1,3,2,6,7,26,64,45,148.04782608695652,1.4782608695652173,0.5217391304347826
46,20200414,2,3,6,8,9,39,128,67,142.9021276595745,2.457446808510639,0.6170212765957447
47,20200415,3,4,6,5,12,43,130,73,140.59583333333333,2.4791666666666665,0.625
48,20200416,3,5,3,6,21,61,151,99,138.40816326530614,2.8265306122448983,0.6734693877551021
49,20200417,3,2,5,9,16,56,142,91,132.196,2.71,0.6599999999999999
50,20200420,2,4,6,8,21,50,126,91,125.9921568627451,2.872549019607843,0.7058823529411764
51,20200421,1,4,12,9,31,67,212,124,126.72307692307692,3.740384615384615,0.7884615384615384
52,20200422,3,4,14,8,27,61,189,117,125.8301886792453,3.537735849056604,0.7735849056603774
53,20200423,2,6,12,9,19,42,128,90,123.64074074074075,3.0462962962962963,0.7037037037037037
54,20200424,1,4,6,8,13,34,102,66,121.3709090909091,2.363636363636364,0.5272727272727273
55,20200427,1,2,4,8,14,41,108,70,113.925,2.169642857142857,0.5
56,20200428,0,0,10,3,21,46,135,80,106.52280701754388,2.3596491228070176,0.5263157894736843
57,20200429,0,1,4,8,12,45,116,70,103.89310344827588,2.103448275862069,0.4655172413793104
58,20200430,0,2,5,10,15,52,179,84,101.3186440677966,3.0508474576271185,0.728813559322034
59,20200506,1,1,8,5,12,52,166,79,100.33333333333334,2.483333333333333,0.5833333333333333
60,20200507,1,1,4,9,22,56,180,93,101.0,3.114754098360656,0.7540983606557377
61,20200508,1,1,4,1,15,43,123,65,99.98064516129034,1.8225806451612905,0.4354838709677419
62,20200511,2,2,4,2,15,46,114,71,98.9873015873016,2.063492063492064,0.4444444444444444
63,20200512,1,3,4,5,13,43,108,69,98.79375,2.125,0.46875
64,20200513,3,0,9,10,22,85,163,129,98.79076923076924,3.738461538461539,0.8153846153846154
65,20200514,2,4,8,12,24,79,186,129,99.5878787878788,4.28030303030303,0.8787878787878788
66,20200515,3,3,5,9,27,57,145,104,100.31044776119404,3.5149253731343286,0.7611940298507462
67,20200518,4,2,8,8,30,63,138,115,100.26764705882354,3.389705882352941,0.7352941176470589
68,20200519,5,4,7,15,33,67,164,131,100.27246376811595,4.231884057971015,0.8695652173913043
69,20200520,5,2,13,11,22,55,135,108,102.61142857142858,3.4785714285714286,0.7428571428571429
70,20200521,5,1,10,9,14,43,104,82,100.07887323943665,2.5070422535211265,0.5492957746478873
71,20200522,4,3,7,9,13,46,92,82,99.95,2.6597222222222223,0.5694444444444444
72,20200525,2,3,6,6,14,43,85,74,99.8027397260274,2.2739726027397262,0.452054794520548
73,20200526,3,2,9,14,18,54,108,100,99.72972972972974,3.216216216216216,0.7162162162162162
74,20200527,5,6,9,12,20,53,128,105,99.672,3.76,0.8266666666666667
75,20200528,5,2,14,6,20,46,145,93,99.5842105263158,3.171052631578948,0.6973684210526316
76,20200529,8,8,7,13,28,74,191,138,99.61558441558442,4.649350649350649,0.8961038961038961
77,20200601,11,8,13,25,49,94,256,200,102.20512820512822,5.788461538461538,0.935897435897436
78,20200602,10,6,19,9,31,75,192,150,104.66329113924051,4.810126582278481,0.8860759493670887
79,20200603,12,8,12,9,28,62,134,131,105.0725,4.10625,0.825
80,20200604,11,9,14,15,23,62,156,134,105.4888888888889,4.555555555555555,0.8641975308641976
81,20200605,10,4,13,15,25,56,128,123,107.07804878048782,3.8902439024390247,0.7804878048780488
82,20200608,7,7,9,12,23,49,129,107,108.6289156626506,3.6987951807228914,0.7349397590361446
83,20200609,7,9,8,14,21,41,138,100,106.96428571428572,3.619047619047619,0.7261904761904762
84,20200610,7,4,11,11,21,45,121,99,105.29882352941176,3.294117647058824,0.6470588235294117
85,20200611,8,5,9,15,24,45,120,106,106.85116279069769,3.575581395348837,0.7209302325581395
86,20200612,10,4,11,13,24,52,128,114,108.42298850574711,3.701149425287357,0.7471264367816092
87,20200615,9,4,11,19,29,50,153,122,108.81363636363638,4.181818181818182,0.8295454545454546
88,20200616,8,6,17,13,32,53,158,129,109.22022471910113,4.539325842696629,0.8651685393258427
89,20200617,8,4,25,14,26,66,201,143,109.65777777777778,4.8277777777777775,0.9
90,20200618,5,6,17,18,25,76,179,147,110.10329670329672,4.978021978021978,0.912087912087912
91,20200619,5,5,21,28,30,110,255,199,110.6608695652174,5.739130434782609,0.9347826086956522
92,20200622,6,6,20,29,50,93,274,204,111.22580645161293,5.967741935483871,0.946236559139785
93,20200623,5,1,21,23,33,86,248,169,111.7127659574468,5.026595744680851,0.9042553191489362
94,20200624,2,5,22,22,38,96,225,185,112.23157894736843,5.626315789473685,0.9157894736842104
95,20200629,3,6,20,28,40,106,231,203,114.78541666666668,5.838541666666666,0.9375
96,20200630,5,6,21,18,50,118,248,218,117.36701030927836,5.788659793814434,0.9278350515463918
97,20200701,4,7,16,18,35,70,195,150,117.8061224489796,4.954081632653061,0.846938775510204
98,20200702,4,6,18,18,30,70,201,146,118.23636363636363,4.808080808080808,0.8080808080808081
99,20200703,4,9,15,16,34,87,246,165,119.104,5.265,0.88
100,20200706,9,5,19,19,59,142,344,253,120.14455445544556,5.821782178217822,0.9306930693069306
101,20200707,9,8,25,32,73,128,392,275,122.42352941176472,6.352941176470589,0.9803921568627452
102,20200708,11,14,34,36,92,190,473,377,124.89514563106798,6.737864077669903,0.9902912621359224
103,20200709,13,16,44,55,107,239,596,474,125.54423076923078,6.8798076923076925,0.9903846153846154
104,20200710,17,16,42,61,114,236,565,486,126.20380952380954,6.847619047619048,0.9809523809523808
105,20200713,17,20,58,89,161,357,756,702,127.65849056603771,6.933962264150944,0.9905660377358492
106,20200714,17,18,53,74,157,340,732,659,129.01308411214956,6.869158878504672,0.97196261682243
107,20200715,12,13,42,55,121,263,566,506,130.0666666666667,6.680555555555556,0.9444444444444444
108,20200716,9,3,21,26,50,129,318,238,130.6165137614679,5.344036697247707,0.8165137614678899
109,20200717,7,5,24,18,56,158,313,268,132.8181818181818,5.495454545454545,0.8181818181818181
110,20200720,9,12,27,39,88,205,421,380,135.21801801801803,6.36036036036036,0.927927927927928
111,20200721,10,16,20,44,82,182,429,354,135.56428571428572,6.218750000000001,0.9017857142857144
112,20200722,14,10,29,40,88,202,439,383,135.95575221238937,6.287610619469026,0.9026548672566372
113,20200723,16,12,34,52,89,192,431,395,136.36140350877193,6.359649122807017,0.9210526315789472
114,20200724,16,7,22,30,59,138,313,272,136.54608695652175,5.63913043478261,0.808695652173913
115,20200727,16,10,25,25,65,151,343,292,137.56206896551726,5.836206896551724,0.8448275862068966
116,20200728,13,10,22,24,60,145,317,274,138.54358974358976,5.7008547008547,0.8034188034188035
117,20200729,13,18,25,33,72,172,368,333,138.8220338983051,6.139830508474576,0.8813559322033898
118,20200730,18,13,31,25,79,136,322,302,139.04369747899162,5.970588235294118,0.8613445378151261
119,20200731,20,13,40,36,68,140,328,317,140.48666666666668,6.1,0.875
120,20200803,20,13,34,41,80,129,287,317,141.92561983471074,6.045454545454545,0.859504132231405
121,20200804,16,14,27,36,58,121,248,272,143.28688524590166,5.766393442622951,0.7868852459016393
122,20200805,17,12,31,28,60,118,246,266,144.6357723577236,5.605691056910569,0.7479674796747968
123,20200806,13,7,29,28,39,88,193,204,145.08225806451614,4.915322580645161,0.6774193548387097
124,20200807,13,8,21,25,51,97,195,215,145.5456,4.911999999999999,0.6719999999999999
125,20200810,10,9,17,11,36,75,148,158,147.1174603174603,3.853174603174603,0.5476190476190477
126,20200811,9,8,12,17,22,56,144,124,145.43622047244094,3.188976377952756,0.4251968503937008
127,20200812,5,8,14,10,31,67,141,135,144.9734375,3.4296875,0.4609375
128,20200813,6,7,18,34,47,93,227,205,145.4201550387597,4.879844961240311,0.6744186046511628
129,20200814,5,5,26,16,44,112,215,208,147.07076923076923,4.626923076923077,0.6307692307692307
130,20200817,4,5,20,22,31,94,167,176,148.67175572519085,4.16412213740458,0.5801526717557253
131,20200818,6,6,17,19,38,96,199,182,149.0818181818182,4.299242424242425,0.6136363636363636
132,20200819,4,5,11,21,33,77,146,151,149.4451127819549,3.5902255639097747,0.4887218045112782
133,20200820,3,2,11,18,26,56,151,116,148.95671641791046,2.7238805970149254,0.335820895522388
134,20200821,3,4,15,23,50,85,229,180,149.36444444444444,4.285185185185186,0.6148148148148148
135,20200824,5,4,17,20,56,86,269,188,150.58382352941177,4.459558823529411,0.625
136,20200825,7,5,6,20,44,85,213,167,151.77226277372264,3.843065693430657,0.5328467153284672
137,20200826,6,4,10,9,22,57,127,108,150.47536231884058,2.2971014492753623,0.2463768115942028
138,20200827,3,7,11,15,25,59,150,120,149.19712230215828,3.064748201438849,0.3812949640287769
139,20200828,4,3,10,15,26,48,168,106,148.7,2.621428571428572,0.3071428571428571
140,20200831,3,4,13,12,15,44,125,91,148.18297872340426,2.1028368794326244,0.2056737588652482
141,20200901,5,5,13,13,19,61,132,116,146.50281690140844,2.68661971830986,0.323943661971831
142,20200902,9,5,5,20,29,51,130,119,144.82797202797204,2.7482517482517483,0.3496503496503497
143,20200903,6,5,12,18,19,48,120,108,144.3388888888889,2.527777777777778,0.2986111111111111
144,20200904,6,5,19,16,28,53,159,127,143.87724137931036,3.3517241379310345,0.4482758620689655
145,20200907,8,12,17,13,25,57,127,132,143.02328767123288,3.421232876712329,0.458904109589041
146,20200908,16,14,21,19,47,69,175,186,143.843537414966,4.785714285714286,0.6802721088435374
147,20200909,7,7,19,16,25,43,150,117,142.97027027027028,3.1858108108108114,0.4189189189189189
148,20200910,5,2,2,11,13,20,64,53,142.01208053691275,0.8791946308724833,0.1342281879194631
149,20200911,2,4,5,10,17,23,88,61,141.46666666666667,1.35,0.1666666666666666
150,20200914,5,5,12,13,21,34,88,90,140.9615894039735,2.089403973509934,0.2052980132450331
151,20200915,7,2,8,9,21,36,83,83,140.04868421052632,1.4703947368421053,0.1710526315789473
152,20200916,7,6,10,7,20,50,82,100,139.159477124183,2.0326797385620914,0.2026143790849672
153,20200917,7,5,9,11,29,45,101,106,138.67922077922077,2.392857142857143,0.2857142857142857
154,20200918,4,5,7,11,30,41,95,98,138.18967741935484,2.206451612903226,0.2516129032258064
155,20200921,4,3,9,8,19,36,92,79,138.0769230769231,1.4807692307692306,0.1794871794871795
156,20200922,6,2,6,5,13,26,65,58,137.93885350318473,0.8312101910828024,0.1273885350318471
157,20200923,3,5,9,9,16,38,91,80,137.03037974683545,1.7943037974683542,0.2025316455696202
158,20200924,0,1,5,8,8,12,53,34,136.06540880503144,0.5125786163522011,0.10062893081761
159,20200925,1,0,3,5,12,12,29,33,135.90125,0.2937499999999999,0.0625
160,20200928,1,0,2,3,12,6,31,24,135.727950310559,0.2080745341614908,0.0496894409937888
161,20200929,1,0,2,2,6,11,24,22,135.5543209876543,0.1080246913580248,0.0246913580246913
162,20200930,1,0,2,1,5,12,23,21,135.38159509202455,0.1165644171779141,0.0306748466257669
163,20201009,2,1,5,7,11,17,43,43,134.43780487804878,0.7286585365853658,0.1341463414634146
164,20201012,1,4,10,9,11,19,56,54,133.5090909090909,1.4424242424242426,0.1999999999999999
165,20201013,1,5,7,12,15,25,86,65,132.19518072289156,1.8855421686746987,0.2469879518072288
166,20201014,4,1,12,10,17,29,83,73,130.89221556886227,1.718562874251497,0.2335329341317364
167,20201015,4,1,9,13,19,54,116,100,130.82261904761904,2.273809523809524,0.3095238095238095
168,20201016,7,6,16,18,33,73,186,153,130.81656804733728,4.292899408284024,0.680473372781065
169,20201019,10,4,12,10,21,46,137,103,130.75176470588235,2.679411764705882,0.3941176470588236
170,20201020,9,3,6,12,18,39,130,87,130.66900584795323,2.087719298245614,0.2631578947368421
171,20201021,5,1,12,8,16,29,95,71,130.1686046511628,1.5901162790697674,0.2209302325581394
172,20201022,5,2,12,4,14,32,82,69,129.6670520231214,1.416184971098266,0.1907514450867051
173,20201023,4,2,7,7,8,24,61,52,129.1471264367816,1.0028735632183907,0.1666666666666666
174,20201026,5,0,9,6,10,30,68,60,128.6377142857143,1.04,0.1714285714285713
175,20201027,4,2,8,8,7,27,87,56,128.525,1.2357954545454546,0.1931818181818182
176,20201028,5,4,9,4,17,38,114,77,128.43728813559323,1.8587570621468927,0.2655367231638418
177,20201029,5,5,5,4,13,33,97,65,127.5370786516854,1.5337078651685392,0.2303370786516854
178,20201030,6,2,10,7,12,31,107,68,126.64134078212292,1.567039106145251,0.2402234636871508
179,20201102,5,5,16,5,24,54,151,109,126.19222222222224,3.1611111111111114,0.5055555555555555
180,20201103,6,4,17,14,29,79,199,149,126.5878453038674,4.154696132596685,0.6629834254143646
181,20201104,6,3,10,20,30,76,189,145,127.37912087912088,3.9505494505494494,0.6483516483516483
182,20201105,8,3,15,22,35,97,230,180,128.20874316939893,4.64207650273224,0.7322404371584699
183,20201106,6,0,8,9,16,47,157,86,127.3358695652174,2.1385869565217392,0.3152173913043478
184,20201109,7,0,4,10,14,47,127,82,126.45945945945944,1.7432432432432432,0.254054054054054
185,20201110,6,1,1,6,11,36,101,61,125.96129032258064,0.9650537634408602,0.1559139784946236
186,20201111,4,2,1,3,7,26,95,43,125.44491978609626,0.7459893048128343,0.1229946524064171
187,20201112,3,2,3,8,6,35,103,57,124.54468085106384,1.1702127659574466,0.1914893617021277
188,20201113,3,2,3,4,13,45,99,70,123.65925925925929,1.3571428571428572,0.2063492063492064
189,20201116,3,3,2,10,25,51,120,94,123.6,2.405263157894737,0.3894736842105263
190,20201117,3,1,6,11,21,31,101,73,123.5193717277487,1.8638743455497384,0.2879581151832461
191,20201118,3,4,7,14,21,39,110,88,123.05520833333334,2.536458333333334,0.421875
192,20201119,1,5,6,9,21,46,108,88,122.5917098445596,2.502590673575129,0.4093264248704663
193,20201120,2,2,8,14,32,56,161,114,122.5556701030928,3.329896907216495,0.5515463917525774
194,20201123,2,1,18,15,25,76,174,137,122.54358974358976,3.807692307692308,0.641025641025641
195,20201124,1,5,13,15,32,62,188,128,122.92244897959183,4.130102040816327,0.6785714285714286
196,20201125,2,0,10,13,14,53,142,92,122.46497461928936,2.484771573604061,0.4010152284263959
197,20201126,1,2,3,16,17,47,127,86,122.4020202020202,2.2954545454545454,0.3535353535353535
198,20201127,1,0,9,14,20,52,175,96,122.3497487437186,2.78894472361809,0.4723618090452262
199,20201130,1,3,6,15,17,46,166,88,121.89,2.7475,0.4649999999999999
200,20201201,2,2,5,13,15,39,146,76,121.41890547263682,2.174129353233831,0.3333333333333333
201,20201202,2,2,9,7,19,41,136,80,120.95247524752476,2.136138613861386,0.3168316831683168
202,20201203,3,0,5,6,13,30,100,57,120.464039408867,1.0541871921182266,0.1625615763546798
203,20201204,1,2,4,4,16,48,93,75,120.39411764705883,1.5686274509803924,0.2401960784313725
204,20201207,1,1,7,2,16,30,81,57,120.30731707317074,1.1341463414634148,0.175609756097561
205,20201208,1,2,3,6,15,21,95,48,118.2126213592233,1.1189320388349515,0.1747572815533981
206,20201209,1,2,3,7,10,33,91,56,116.1265700483092,1.1400966183574877,0.1835748792270531
207,20201210,1,0,4,3,10,34,86,52,115.63750000000002,0.814903846153846,0.1298076923076923
208,20201211,1,0,4,4,9,30,69,48,115.14545454545456,0.7224880382775118,0.1052631578947368
209,20201214,1,1,4,2,9,30,80,47,115.05333333333334,0.780952380952381,0.1238095238095238
210,20201215,0,2,3,4,13,23,95,45,114.96018957345972,1.0355450236966823,0.1658767772511848
211,20201216,2,0,6,3,7,33,83,51,114.87358490566038,0.8820754716981131,0.150943396226415
212,20201217,2,2,5,6,8,30,87,53,114.78967136150236,1.192488262910798,0.215962441314554
213,20201218,2,2,3,5,7,27,76,46,114.3,0.8855140186915889,0.1542056074766354
214,20201221,2,2,6,2,12,34,92,58,113.82232558139536,1.353488372093023,0.2325581395348837
215,20201222,2,2,4,6,9,26,87,49,113.33703703703704,1.136574074074074,0.2037037037037037
216,20201223,3,3,6,9,23,37,125,81,112.8820276497696,2.536866359447004,0.4654377880184331
217,20201224,5,0,8,6,15,55,119,89,112.83486238532112,2.165137614678899,0.3669724770642202
218,20201225,4,3,8,14,19,57,106,105,112.8027397260274,3.0913242009132413,0.5525114155251142
219,20201228,5,2,14,13,30,62,102,126,112.79,3.572727272727273,0.6363636363636364
220,20201229,5,1,7,6,22,43,76,84,112.73936651583712,1.950226244343892,0.3212669683257918
221,20201230,6,2,8,10,34,35,83,95,112.69909909909912,2.6554054054054053,0.4774774774774775
222,20201231,4,4,11,16,34,38,90,107,112.66995515695068,3.4035874439461886,0.6053811659192825
223,20210104,5,4,23,19,31,57,108,139,112.66964285714286,4.316964285714286,0.7589285714285714
224,20210105,4,3,17,24,28,59,114,135,112.6657777777778,4.126666666666667,0.7111111111111111
225,20210106,5,3,15,19,28,54,117,124,113.05221238938054,3.871681415929204,0.6858407079646018
226,20210107,5,3,21,24,37,61,138,151,113.4625550660793,4.627753303964758,0.7797356828193833
227,20210108,5,4,18,21,25,54,114,127,113.45175438596492,4.035087719298247,0.6973684210526316
228,20210111,3,8,9,18,25,64,127,127,113.44104803493452,4.120087336244541,0.7074235807860262
229,20210112,3,8,8,16,37,58,128,130,113.83304347826086,4.217391304347826,0.7347826086956522
230,20210113,2,7,8,17,32,49,120,115,114.21212121212122,3.8225108225108224,0.6623376623376623
231,20210114,0,2,11,10,21,45,108,89,113.76896551724138,2.685344827586207,0.4698275862068966
232,20210115,2,0,7,11,18,45,99,83,113.32103004291848,2.118025751072961,0.334763948497854
233,20210118,3,0,6,10,30,69,115,118,113.7034188034188,2.950854700854701,0.5213675213675213
234,20210119,3,0,3,5,16,49,98,76,113.25021276595746,1.5382978723404257,0.251063829787234
235,20210120,3,0,6,12,23,77,140,121,113.635593220339,3.15042372881356,0.5508474576271186
236,20210121,2,0,11,7,27,74,147,121,114.0210970464135,3.2426160337552745,0.5738396624472574
237,20210122,2,1,10,13,39,83,153,148,114.02941176470588,4.035714285714286,0.7016806722689075
238,20210125,2,2,8,14,27,69,156,122,114.01589958158996,3.6673640167364026,0.6401673640167365
239,20210126,2,2,9,8,26,61,146,108,113.99083333333334,3.23125,0.5666666666666667
240,20210127,3,3,10,14,35,81,148,146,113.997510373444,4.269709543568465,0.7510373443983402
241,20210128,0,5,5,7,13,60,110,90,113.95785123966942,2.524793388429752,0.4256198347107438
242,20210129,0,3,6,6,15,34,93,64,113.8971193415638,1.7325102880658436,0.2716049382716049
243,20210201,1,1,10,6,15,38,91,71,113.84262295081967,1.7807377049180326,0.2786885245901639
244,20210202,1,2,7,8,17,45,99,80,113.79591836734694,2.136734693877551,0.3428571428571428
245,20210203,2,1,7,9,19,52,93,90,113.35772357723576,2.278455284552846,0.3780487804878049
246,20210204,2,1,6,11,27,37,110,84,112.91497975708504,2.3967611336032384,0.4048582995951417
247,20210205,1,1,3,7,16,46,86,74,112.86451612903228,1.5745967741935485,0.2540322580645161
248,20210208,1,1,7,4,18,57,113,88,112.825702811245,2.198795180722892,0.3654618473895582
249,20210209,2,1,6,8,31,45,130,93,112.3912,2.664,0.472
250,20210210,1,3,6,15,31,73,130,129,112.78565737051794,3.8227091633466137,0.6812749003984064
251,20210218,1,2,10,18,36,75,158,142,112.7904761904762,4.357142857142857,0.7817460317460317
252,20210219,2,1,11,15,37,75,158,141,112.79446640316206,4.16600790513834,0.7391304347826086
253,20210222,2,2,8,9,30,61,146,112,113.1755905511811,3.405511811023622,0.5984251968503937
254,20210223,3,5,6,14,22,48,165,98,112.74588235294118,3.496078431372549,0.615686274509804
255,20210224,2,4,7,4,17,41,122,75,112.6984375,2.236328125,0.36328125
256,20210225,1,2,6,6,19,36,96,70,112.64747081712063,1.7996108949416345,0.2762645914396887
257,20210226,1,2,3,8,10,34,103,58,112.1875968992248,1.434108527131783,0.2093023255813954
258,20210301,2,4,6,8,22,53,152,95,111.75675675675676,3.125482625482626,0.5482625482625483
259,20210302,1,2,7,10,23,41,170,84,111.71769230769232,2.919230769230769,0.5192307692307692
260,20210303,3,4,10,14,19,60,178,110,111.69885057471264,3.877394636015326,0.6973180076628352
261,20210304,2,7,12,10,22,56,195,109,112.0793893129771,4.127862595419847,0.732824427480916
262,20210305,2,5,11,7,20,68,232,113,112.46311787072244,3.891634980988593,0.6996197718631179
263,20210308,5,1,10,7,23,62,175,108,112.44318181818184,3.2537878787878785,0.5757575757575757
264,20210309,1,3,8,8,17,39,120,76,112.39924528301889,2.379245283018868,0.3924528301886792
265,20210310,2,0,9,5,20,43,112,79,111.9578947368421,1.981203007518797,0.2932330827067669
266,20210311,3,4,9,14,24,73,229,127,112.35280898876404,4.292134831460674,0.7790262172284644
267,20210312,7,4,7,20,38,93,315,169,112.37910447761196,4.994402985074626,0.8582089552238806
268,20210315,6,3,13,18,34,116,324,190,112.4208178438662,5.204460966542751,0.8661710037174721
269,20210316,7,3,19,14,44,86,320,173,112.84962962962965,5.161111111111111,0.8629629629629629
270,20210317,6,8,13,20,38,79,277,164,113.27158671586716,5.466789667896679,0.8745387453874539
271,20210318,3,8,12,12,26,67,158,128,113.2669117647059,4.431985294117648,0.7830882352941176
272,20210319,4,5,7,7,20,36,130,79,113.22637362637364,2.575091575091576,0.4395604395604395
273,20210322,4,5,10,7,26,47,122,99,112.8007299270073,3.226277372262774,0.5583941605839415
274,20210323,6,3,6,10,18,41,103,84,112.36436363636363,2.3490909090909087,0.3745454545454545
275,20210324,6,3,8,6,16,36,108,75,112.3217391304348,2.0489130434782608,0.289855072463768
276,20210325,5,2,8,8,10,38,87,71,112.2765342960289,1.7166064981949458,0.2418772563176895
277,20210326,2,7,5,9,10,32,145,65,111.8273381294964,2.348920863309353,0.3776978417266187
278,20210329,5,4,6,7,9,30,114,61,111.3756272401434,1.7526881720430108,0.2544802867383512
279,20210330,3,5,7,6,10,28,85,59,111.32285714285716,1.6660714285714286,0.2392857142857143
280,20210331,2,6,8,4,9,28,82,57,111.26903914590748,1.6548042704626336,0.2384341637010676
281,20210401,2,3,10,7,12,29,80,63,111.21985815602838,1.75177304964539,0.2588652482269503
282,20210402,3,1,8,9,16,21,79,58,111.16749116607777,1.5265017667844525,0.2084805653710247
283,20210406,3,5,9,12,17,35,111,81,110.73169014084507,2.859154929577465,0.5105633802816901
284,20210407,4,9,9,15,34,53,193,124,111.1263157894737,4.626315789473684,0.8035087719298246
285,20210408,5,5,8,14,21,76,189,129,111.12447552447554,4.256993006993008,0.7587412587412588
286,20210409,3,5,9,9,18,63,146,107,111.10731707317076,3.583623693379791,0.6376306620209059
287,20210412,5,2,9,14,19,50,123,99,111.08472222222224,3.079861111111112,0.53125
288,20210413,4,3,8,8,23,54,128,100,111.06297577854671,3.0968858131487886,0.5363321799307958
289,20210414,3,4,6,12,20,46,140,91,110.63517241379311,3.0706896551724143,0.5275862068965518
290,20210415,3,3,5,12,15,40,107,78,110.19862542955326,2.2439862542955327,0.3573883161512027
291,20210416,3,2,7,9,20,47,120,88,110.16917808219178,2.6010273972602738,0.4486301369863014
292,20210419,2,3,6,8,24,54,154,97,110.14607508532424,3.131399317406144,0.552901023890785
293,20210420,3,2,7,4,21,50,111,87,109.71632653061226,2.2993197278911564,0.3741496598639455
294,20210421,2,1,9,9,22,55,147,98,109.2942372881356,3.0983050847457627,0.5423728813559322
295,20210422,2,1,12,13,25,77,175,130,109.69391891891892,4.089527027027027,0.722972972972973
296,20210423,2,1,9,11,31,74,178,128,110.09225589225588,3.932659932659933,0.7037037037037037
297,20210426,3,1,8,10,19,67,141,108,110.07718120805367,3.120805369127517,0.5469798657718121
298,20210427,4,3,4,8,24,58,135,101,110.05752508361203,2.986622073578596,0.5117056856187291
299,20210428,6,2,9,10,29,72,160,128,110.056,3.913333333333333,0.7033333333333334
300,20210429,4,2,8,11,24,66,154,115,110.04584717607972,3.601328903654485,0.6478405315614618
