,date,>100,80-100,60-80,50-60,40-50,30-40,20-30,all,bar,sump,w_sump
88,20200616,6,6,17,13,32,53,158,127,107.44494382022472,4.550561797752809,0.8764044943820225
89,20200617,7,4,25,14,26,66,201,142,107.88222222222224,4.844444444444444,0.9
90,20200618,4,6,17,18,25,76,179,146,108.32747252747254,5.0054945054945055,0.9230769230769232
91,20200619,4,5,21,28,30,110,255,198,108.88478260869566,5.777173913043479,0.9456521739130436
92,20200622,6,6,20,29,50,91,273,202,109.447311827957,5.956989247311828,0.946236559139785
93,20200623,5,1,21,23,33,83,248,166,110.72978723404256,4.98936170212766,0.8829787234042553
94,20200624,2,5,22,22,36,95,223,182,112.0442105263158,5.610526315789475,0.9157894736842104
95,20200629,3,6,20,27,40,103,231,199,113.79166666666669,5.822916666666666,0.9375
96,20200630,5,6,21,17,49,116,247,214,115.56701030927836,5.757731958762888,0.9072164948453608
97,20200701,4,7,16,17,33,69,195,146,116.8,4.918367346938776,0.846938775510204
98,20200702,4,6,18,18,28,70,200,144,118.02828282828284,4.792929292929293,0.8181818181818181
99,20200703,4,9,15,16,32,87,245,163,118.494,5.22,0.88
100,20200706,9,5,19,19,57,142,341,251,119.13267326732674,5.841584158415841,0.9405940594059404
101,20200707,9,8,24,32,71,128,390,272,121.00784313725492,6.343137254901961,0.9803921568627452
102,20200708,11,14,34,36,91,190,471,376,123.07961165048545,6.737864077669903,0.9902912621359224
103,20200709,13,16,44,55,106,237,596,471,123.725,6.8798076923076925,0.9903846153846154
104,20200710,17,16,42,61,111,235,564,482,124.3790476190476,6.842857142857143,0.9809523809523808
105,20200713,17,20,58,87,161,355,755,698,126.22830188679248,6.933962264150944,0.9905660377358492
106,20200714,17,18,53,73,155,339,732,655,127.97757009345796,6.869158878504672,0.97196261682243
107,20200715,12,13,42,55,121,262,564,505,129.03148148148148,6.675925925925927,0.9444444444444444
108,20200716,9,3,21,26,50,128,318,237,129.5816513761468,5.348623853211009,0.8165137614678899
109,20200717,7,5,24,18,56,157,312,267,131.38363636363636,5.5181818181818185,0.8272727272727273
110,20200720,9,12,27,39,87,204,420,378,133.381981981982,6.36036036036036,0.927927927927928
111,20200721,10,16,20,44,82,180,428,352,134.12678571428572,6.218750000000001,0.9017857142857144
112,20200722,14,10,29,40,88,201,438,382,134.91858407079647,6.292035398230088,0.911504424778761
113,20200723,16,12,34,52,88,191,430,393,135.72280701754386,6.355263157894736,0.9210526315789472
114,20200724,16,7,22,30,59,137,312,271,136.30782608695654,5.647826086956522,0.808695652173913
115,20200727,16,10,25,25,65,150,343,291,136.9241379310345,5.857758620689656,0.853448275862069
116,20200728,13,10,22,24,60,145,317,274,137.5076923076923,5.717948717948717,0.8034188034188035
117,20200729,13,18,25,33,72,172,368,333,138.18813559322035,6.156779661016949,0.8813559322033898
118,20200730,18,13,31,25,79,136,322,302,138.81176470588235,5.974789915966387,0.865546218487395
119,20200731,20,13,39,36,68,140,328,316,139.055,6.1,0.875
120,20200803,20,13,33,41,80,129,285,316,139.29421487603307,6.041322314049586,0.859504132231405
121,20200804,16,14,26,36,58,121,247,271,141.05573770491804,5.758196721311476,0.7868852459016393
122,20200805,17,12,30,28,60,117,246,264,142.80325203252033,5.613821138211382,0.7560975609756098
123,20200806,13,7,28,28,39,87,192,202,143.2483870967742,4.903225806451613,0.6774193548387097
124,20200807,13,8,21,24,51,97,194,214,143.71200000000002,4.892,0.6639999999999999
125,20200810,10,9,17,11,36,75,146,158,146.0857142857143,3.8650793650793647,0.5555555555555556
126,20200811,9,8,12,17,22,56,143,124,143.60629921259843,3.220472440944882,0.4330708661417323
127,20200812,5,8,14,10,31,67,141,135,143.14531250000002,3.45703125,0.4609375
128,20200813,6,7,18,34,47,93,228,205,143.59379844961242,4.895348837209303,0.6744186046511628
129,20200814,5,5,26,16,44,112,214,208,146.04615384615386,4.65,0.6384615384615384
130,20200817,4,5,20,21,31,94,166,175,148.4473282442748,4.1679389312977095,0.5801526717557253
131,20200818,6,6,17,19,37,96,199,181,148.45757575757577,4.3181818181818175,0.6060606060606061
132,20200819,4,5,11,21,32,77,146,150,148.42105263157896,3.6090225563909777,0.4962406015037593
133,20200820,3,2,11,17,26,56,151,115,148.33283582089553,2.712686567164179,0.3283582089552238
134,20200821,3,4,14,23,50,85,229,179,148.34074074074076,4.28888888888889,0.6074074074074074
135,20200824,5,4,16,20,56,86,269,187,149.16029411764708,4.444852941176471,0.625
136,20200825,7,5,5,20,44,85,212,166,149.94890510948906,3.828467153284672,0.5328467153284672
137,20200826,6,4,9,9,22,57,126,107,149.05217391304348,2.2862318840579707,0.2391304347826086
138,20200827,3,6,11,15,25,59,148,119,148.17410071942447,3.007194244604316,0.3812949640287769
139,20200828,4,3,9,15,26,48,166,105,148.07714285714286,2.607142857142857,0.3071428571428571
140,20200831,3,4,12,12,15,44,124,90,147.96028368794327,2.078014184397164,0.2127659574468084
141,20200901,5,5,12,13,19,61,131,115,145.48028169014086,2.665492957746479,0.323943661971831
142,20200902,9,5,4,20,29,51,130,118,143.00559440559442,2.7202797202797204,0.3426573426573427
143,20200903,6,5,11,18,19,48,121,107,142.51666666666668,2.53125,0.2986111111111111
144,20200904,6,5,19,16,28,53,159,127,142.05655172413793,3.3793103448275854,0.4482758620689655
145,20200907,8,12,18,12,25,57,127,132,142.0041095890411,3.445205479452055,0.458904109589041
146,20200908,17,14,21,18,47,69,174,186,142.02585034013606,4.761904761904762,0.6802721088435374
147,20200909,7,8,18,16,25,43,149,117,141.95405405405404,3.2398648648648645,0.4324324324324324
148,20200910,6,2,2,10,13,19,64,52,141.79597315436243,0.8624161073825504,0.1275167785234899
149,20200911,3,4,5,9,16,23,88,60,140.45066666666668,1.31,0.1666666666666666
150,20200914,6,5,12,13,20,34,88,90,139.1470198675497,2.1026490066225163,0.2185430463576159
151,20200915,8,2,8,8,21,36,82,83,138.6355263157895,1.424342105263158,0.1710526315789473
152,20200916,8,6,10,7,19,50,82,100,138.14771241830067,2.055555555555556,0.2026143790849672
153,20200917,8,5,9,11,28,45,101,106,138.0688311688312,2.4155844155844157,0.2857142857142857
154,20200918,5,5,7,11,30,40,95,98,137.98064516129034,2.238709677419355,0.2516129032258064
155,20200921,4,4,9,8,19,36,90,80,137.47051282051282,1.6249999999999998,0.1891025641025641
156,20200922,6,3,6,5,13,26,63,59,136.93503184713376,0.9203821656050954,0.1337579617834394
157,20200923,4,5,9,9,16,38,90,81,136.42911392405065,1.8386075949367089,0.2088607594936709
158,20200924,0,1,6,8,8,12,52,35,135.86666666666667,0.5880503144654087,0.10062893081761
159,20200925,1,0,4,5,12,12,28,34,135.305,0.340625,0.08125
160,20200928,1,0,3,3,12,6,30,25,134.73416149068325,0.2484472049689441,0.0496894409937888
161,20200929,1,0,2,3,6,10,22,22,134.16172839506174,0.1203703703703704,0.0308641975308642
162,20200930,1,0,2,2,5,11,22,21,133.59018404907977,0.1226993865030675,0.0368098159509202
163,20201009,2,1,5,8,9,16,42,41,133.4451219512195,0.7682926829268292,0.1402439024390244
164,20201012,1,4,10,8,11,19,54,53,133.31636363636363,1.3909090909090909,0.1999999999999999
165,20201013,1,5,7,11,14,25,83,63,132.00120481927712,1.819277108433735,0.2349397590361446
166,20201014,4,1,12,9,16,29,82,71,130.69700598802396,1.6646706586826348,0.2335329341317364
167,20201015,4,1,8,13,18,53,115,97,130.22500000000002,2.196428571428572,0.2976190476190476
168,20201016,7,6,16,17,33,71,185,150,130.6165680473373,4.28698224852071,0.6686390532544378
169,20201019,10,4,12,10,20,46,135,102,130.15176470588236,2.6794117647058826,0.4
170,20201020,9,3,6,11,18,38,129,85,129.66783625730994,2.0467836257309946,0.2514619883040936
171,20201021,5,1,12,8,16,29,93,71,129.1686046511628,1.6279069767441865,0.2267441860465116
172,20201022,5,2,12,4,14,32,80,69,128.66820809248554,1.4364161849710984,0.2023121387283236
173,20201023,4,2,7,7,8,24,60,52,127.74942528735632,1.0229885057471262,0.1666666666666666
174,20201026,5,0,9,6,10,30,67,60,126.84114285714286,1.0742857142857145,0.1771428571428571
175,20201027,4,2,8,8,7,27,86,56,126.72954545454546,1.2670454545454546,0.1931818181818182
176,20201028,5,4,9,4,17,38,114,77,126.64293785310734,1.8870056497175145,0.2711864406779661
177,20201029,5,5,5,4,13,33,97,65,126.14382022471912,1.5505617977528088,0.2247191011235955
178,20201030,6,2,10,7,12,31,108,68,125.6491620111732,1.5977653631284914,0.2346368715083798
179,20201102,5,5,16,5,24,54,152,109,125.20111111111112,3.188888888888889,0.5111111111111111
180,20201103,6,4,17,14,29,79,199,149,125.59779005524862,4.179558011049725,0.6685082872928176
181,20201104,6,3,10,20,30,77,189,146,125.9912087912088,3.991758241758242,0.6483516483516483
182,20201105,8,3,15,22,35,98,230,181,126.42295081967214,4.66120218579235,0.7377049180327868
183,20201106,6,0,8,9,16,47,158,86,125.95108695652176,2.1847826086956523,0.3206521739130434
184,20201109,7,0,4,10,14,47,126,82,125.47567567567567,1.7513513513513514,0.254054054054054
185,20201110,6,1,1,6,11,36,101,61,124.97849462365592,0.9838709677419356,0.1559139784946236
186,20201111,4,2,1,3,7,26,95,43,124.46310160427808,0.7513368983957219,0.1176470588235294
187,20201112,3,2,3,8,6,35,103,57,123.96382978723403,1.180851063829787,0.1914893617021277
188,20201113,2,2,3,4,13,45,99,69,123.47830687830688,1.3465608465608467,0.2063492063492064
189,20201116,3,3,2,10,25,51,121,94,123.02,2.426315789473684,0.3894736842105263
190,20201117,3,1,6,11,21,31,101,73,122.54031413612566,1.8848167539267016,0.2879581151832461
191,20201118,3,4,7,14,21,40,110,89,122.078125,2.5625,0.421875
192,20201119,1,5,6,9,21,46,108,88,121.61554404145078,2.5259067357512954,0.4093264248704663
193,20201120,2,2,8,14,32,56,161,114,121.58041237113402,3.347938144329897,0.5515463917525774
194,20201123,1,1,18,15,25,76,174,136,121.56820512820514,3.8179487179487177,0.641025641025641
195,20201124,1,5,13,15,32,62,188,128,121.94795918367348,4.160714285714286,0.6785714285714286
196,20201125,2,0,10,13,14,53,142,92,121.49137055837564,2.5126903553299496,0.4010152284263959
197,20201126,1,3,3,16,16,47,128,86,121.42929292929291,2.4116161616161618,0.3737373737373737
198,20201127,1,0,9,14,21,51,176,96,121.3778894472362,2.8467336683417086,0.4773869346733668
199,20201130,1,3,6,15,17,45,167,87,121.318,2.7325,0.47
200,20201201,2,2,5,13,15,37,147,74,121.2457711442786,2.166666666666667,0.3233830845771144
201,20201202,2,2,9,7,18,40,137,78,120.7782178217822,2.121287128712871,0.3168316831683168
202,20201203,3,0,5,6,13,29,99,56,120.2896551724138,1.0492610837438423,0.1625615763546798
203,20201204,1,2,4,4,15,47,93,73,119.4186274509804,1.5220588235294117,0.2205882352941176
204,20201207,1,1,7,2,15,30,81,56,118.53170731707318,1.1121951219512196,0.175609756097561
205,20201208,1,2,3,6,14,21,95,47,117.2368932038835,1.0898058252427183,0.1747572815533981
206,20201209,1,2,3,7,9,33,92,55,115.95072463768116,1.1425120772946862,0.1835748792270531
207,20201210,1,0,4,3,10,34,86,52,115.4625,0.8269230769230769,0.125
208,20201211,1,0,4,4,9,30,69,48,114.97129186602872,0.7344497607655502,0.1052631578947368
209,20201214,1,1,4,2,9,30,80,47,114.48,0.788095238095238,0.1238095238095238
210,20201215,0,2,3,4,13,23,95,45,113.98767772511847,1.0331753554502368,0.1658767772511848
211,20201216,1,0,6,3,7,33,83,50,113.90094339622642,0.8915094339622641,0.1462264150943396
212,20201217,1,2,5,6,8,30,87,52,113.81690140845072,1.2018779342723005,0.215962441314554
213,20201218,1,2,3,5,7,27,76,45,113.32710280373831,0.8808411214953271,0.1448598130841121
214,20201221,1,2,6,2,12,34,92,57,112.8493023255814,1.3441860465116278,0.2325581395348837
215,20201222,0,2,4,6,9,26,87,47,112.36296296296295,1.1342592592592593,0.2037037037037037
216,20201223,1,3,6,9,23,37,124,79,111.90691244239632,2.54147465437788,0.4608294930875576
217,20201224,3,0,8,6,15,55,119,87,111.85871559633028,2.18348623853211,0.3715596330275229
218,20201225,2,3,8,14,19,57,106,103,111.8255707762557,3.102739726027397,0.5525114155251142
219,20201228,3,2,14,12,30,62,102,123,111.81090909090908,3.55,0.6409090909090909
220,20201229,3,1,7,6,21,43,76,81,111.758371040724,1.902714932126697,0.3212669683257918
221,20201230,4,2,8,10,33,35,82,92,111.31621621621623,2.641891891891892,0.4774774774774775
222,20201231,2,4,11,16,33,39,89,105,111.68609865470852,3.4170403587443947,0.600896860986547
223,20210104,3,4,23,18,31,58,106,137,111.68482142857142,4.299107142857142,0.75
224,20210105,2,3,16,23,28,59,114,131,111.67822222222222,4.08,0.7066666666666667
225,20210106,4,3,14,18,28,53,116,120,111.66194690265488,3.8075221238938055,0.6725663716814159
226,20210107,4,3,20,23,36,60,138,146,111.66872246696036,4.563876651982379,0.775330396475771
227,20210108,4,4,17,20,24,53,114,122,112.05438596491229,3.93859649122807,0.6885964912280702
228,20210111,2,8,8,18,24,62,127,122,112.44017467248908,4.034934497816593,0.6986899563318778
229,20210112,2,8,8,16,37,57,127,128,112.83130434782608,4.195652173913043,0.7260869565217392
230,20210113,1,7,8,17,32,47,121,112,113.20865800865802,3.831168831168832,0.670995670995671
231,20210114,0,2,11,10,21,45,109,89,112.76637931034485,2.717672413793103,0.4827586206896551
232,20210115,1,0,7,11,18,45,99,82,112.31845493562231,2.133047210300429,0.3433476394849786
233,20210118,2,0,6,10,30,69,115,117,112.7008547008547,2.9722222222222223,0.5256410256410257
234,20210119,3,0,3,5,16,49,98,76,112.24851063829789,1.5531914893617025,0.251063829787234
235,20210120,3,0,6,12,23,77,140,121,112.63474576271189,3.1758474576271185,0.5550847457627119
236,20210121,2,0,11,7,27,74,147,121,113.02109704641352,3.2827004219409286,0.5738396624472574
237,20210122,2,1,10,13,39,84,153,149,113.0310924369748,4.073529411764706,0.7100840336134453
238,20210125,2,2,8,14,27,70,156,123,113.0192468619247,3.711297071129708,0.6443514644351465
239,20210126,2,2,9,8,26,62,146,109,113.39583333333331,3.283333333333333,0.5708333333333333
240,20210127,3,3,10,14,36,81,148,147,113.80414937759336,4.3112033195020745,0.7634854771784232
241,20210128,0,5,5,7,13,60,111,90,113.36528925619837,2.553719008264463,0.4338842975206611
242,20210129,0,3,6,6,15,34,93,64,112.9053497942387,1.7510288065843622,0.2716049382716049
243,20210201,1,1,10,6,15,38,91,71,112.85163934426232,1.8135245901639343,0.2786885245901639
244,20210202,1,2,7,8,17,45,100,80,112.8057142857143,2.169387755102041,0.3510204081632653
245,20210203,2,1,7,9,19,52,94,90,112.36829268292684,2.317073170731707,0.3861788617886179
246,20210204,2,1,6,11,27,37,110,84,111.92631578947368,2.4089068825910926,0.3967611336032388
247,20210205,1,1,3,7,16,46,86,74,111.4766129032258,1.604838709677419,0.25
248,20210208,1,1,7,4,18,57,113,88,111.03855421686748,2.21285140562249,0.3654618473895582
249,20210209,2,1,6,8,31,45,130,93,111.0048,2.692,0.484
250,20210210,1,3,6,15,31,73,130,129,111.0,3.8406374501992033,0.6892430278884463
251,20210218,1,2,10,18,36,75,157,142,111.40555555555557,4.376984126984127,0.7817460317460317
252,20210219,2,1,11,15,37,74,157,140,111.80948616600791,4.164031620553359,0.7312252964426877
