,date,amount,上涨数,涨幅>2%,涨幅中位,涨幅均值,新高,新低,>MA20,index
125,20180709,3257.6731455900003,0.930911256700417,0.930911256700417,2.04,2.288371054198928,30,53,0.2468731387730792,722.426168078155
126,20180710,3260.57855577,0.6885782272456871,0.6882807852468769,0.58,0.972239738251041,35,60,0.3566329565734681,738.0608106516818
127,20180711,3410.60393752,0.106547619047619,0.106547619047619,-2.77,-2.514351190476191,28,594,0.2324404761904762,743.7890472493783
128,20180712,4156.799021100001,0.96605122096486,0.9657534246575342,2.56,2.7645116140559858,52,19,0.4874925550923168,724.1368345629013
129,20180713,3660.03211572,0.5054977711738484,0.5052005943536404,0.09,0.2952243684992571,63,51,0.5845468053491828,743.4152094918808
130,20180716,3253.1538327,0.4386484884410195,0.4380557202133965,-0.13,-0.0034262003556609,61,99,0.6081802015411973,744.847117764927
131,20180717,3085.7082353499995,0.4931872037914692,0.4928909952606635,0.0,0.309324644549763,44,82,0.6205568720379147,744.3502071610808
132,20180718,3373.0378486399995,0.3154779520568215,0.315182006510802,-0.57,-0.4415655519384434,36,114,0.5963302752293578,745.501436477334
133,20180719,3108.82891705,0.212363206152026,0.2120674356699201,-1.38,-1.221573498964803,24,270,0.4267968056787932,741.7308186170285
134,20180720,3482.528283,0.8132939438700147,0.8129985228951255,1.1077,1.2099060265878878,32,60,0.5760709010339734,732.0824824116308
135,20180723,4108.66166318,0.7096869462492617,0.7096869462492617,0.87685,0.7604667454223272,49,64,0.6482575310100414,740.5658762776139
136,20180724,4926.5965420600005,0.8771048744460856,0.8771048744460856,1.5839,1.8279662924667648,40,14,0.7884785819793205,746.6285808292024
137,20180725,3971.79691228,0.4297520661157025,0.429456906729634,-0.1508499999999999,0.1787069952774498,32,16,0.7995867768595041,759.3655652688196
138,20180726,3801.59248639,0.4446739451165535,0.4446739451165535,-0.1833,-0.1168065210976689,20,23,0.7438772499262319,759.4713334836474
139,20180727,3105.96690676,0.3071702567128946,0.3065801121274712,-0.698,-0.5861171437002066,26,44,0.6937149601652405,758.3317219848215
140,20180730,3265.5872680500006,0.2126216455322913,0.2126216455322913,-1.6827,-1.542696844588617,23,137,0.5349454438218815,753.4627881607594
141,20180731,2730.60232745,0.5622974963181149,0.5622974963181149,0.2252,0.1674356111929307,21,81,0.5540500736377025,741.311705663516
142,20180801,3283.61950655,0.1359223300970873,0.1359223300970873,-1.7751,-1.6458821712268314,11,281,0.4177699323330391,742.7670325367043
143,20180802,3789.993184980001,0.1258453396059982,0.1258453396059982,-3.1353,-2.7680083210820343,18,774,0.1872978535724787,730.0620686582886
144,20180803,2846.09355296,0.2361233480176211,0.2361233480176211,-1.0283,-1.178548281938326,10,883,0.1706314243759177,708.5131612342044
145,20180806,2907.5817223300005,0.1663732394366197,0.1660798122065727,-1.76245,-2.0375346244131456,7,1238,0.1252934272300469,700.6952559712024
146,20180807,3164.971188290001,0.9566363902724876,0.9563433929094638,2.5948,2.7048236741869323,23,57,0.2212130090829182,687.3820999757534
147,20180808,3051.25404136,0.1753151568454998,0.1753151568454998,-1.5098,-1.577563705658165,14,491,0.1920257988859572,705.5964322269725
148,20180809,3469.0423119200004,0.93641957222385,0.93641957222385,1.9521,2.2504093759156167,27,32,0.2965133313800175,694.7042681484753
149,20180810,2881.35861703,0.6448871960152358,0.6445941986522121,0.4132,0.662205127453853,24,39,0.3196601230588924,709.3017741503882
150,20180813,3005.16894385,0.4708467623791386,0.4708467623791386,0.0,0.3044123351889833,37,63,0.3243480808672722,713.1157079745553
151,20180814,2684.56325642,0.4222547584187408,0.4222547584187408,-0.1366,-0.0278859736456808,22,54,0.3209370424597365,714.2011140641777
152,20180815,2778.67662478,0.0845771144278607,0.0845771144278607,-2.1248,-1.9687606672519755,10,253,0.1834942932396839,713.6137337360492
153,20180816,2705.7437395,0.2174422007609013,0.2171495463857184,-0.9455,-1.0309699443956688,10,443,0.1296458882060286,699.0076281758857
154,20180817,2653.8410056700004,0.1148786904413914,0.1145863782519731,-1.7544,-1.8669048231511247,12,912,0.0844782227418883,692.0997903359209
155,20180820,2646.04428491,0.6247079439252337,0.6247079439252337,0.5634,0.549585105140187,13,479,0.1179906542056074,679.5682687916942
156,20180821,2807.09734055,0.7988908347927612,0.7988908347927612,0.81115,1.1118181260945708,10,113,0.1786339754816112,683.3500155971494
157,20180822,2292.03114293,0.1809690601284296,0.1806771745475773,-1.233,-1.1899639813193228,8,556,0.1552831290134267,689.9203170919471
158,20180823,2520.83692693,0.673481308411215,0.673481308411215,0.4599999999999999,0.6621595794392524,8,170,0.2041471962616822,681.5620567004762
159,20180824,2390.70795142,0.3623103850641773,0.3620186697782964,-0.2853,-0.2660005250875146,13,276,0.2149941656942823,685.3861636550199
160,20180827,3231.18294087,0.9513261439813464,0.9513261439813464,1.7544,2.048855610609152,28,21,0.4272806761877004,683.4968948954663
161,20180828,2912.86249569,0.4646288209606987,0.4643377001455604,0.0,0.1855250946142649,30,43,0.4911208151382824,696.494461897192
162,20180829,2462.11402237,0.2660844250363901,0.2657933042212518,-0.6418,-0.5358333333333334,18,110,0.4526928675400291,697.1405479019008
163,20180830,2533.27261852,0.1233633983124818,0.1230724469013674,-1.6129,-1.5917899912714577,8,429,0.2947337794588304,693.0356681657631
164,20180831,2483.89009415,0.2093631869729572,0.208781622564699,-0.9772,-1.1129899970921775,10,736,0.2271009014248328,681.9308458189383
165,20180903,2429.06699599,0.4161580935774484,0.4158674803836094,-0.243,-0.1233417320546352,21,732,0.2266782911944202,674.8040206557415
166,20180904,2677.7368552400003,0.8396281231841952,0.8396281231841952,1.00555,1.2613211795467751,28,88,0.3274259151656014,673.5679762871192
167,20180905,2586.27219455,0.137670636073192,0.137670636073192,-1.4331,-1.3156718268951495,19,620,0.2224803950043566,681.2024354516739
168,20180906,2494.2630197000003,0.3221963974433469,0.3221963974433469,-0.42135,-0.319420801859384,14,676,0.2205113306217315,671.8400851367643
169,20180907,2719.44487513,0.5516138412329166,0.5516138412329166,0.2088,0.2804178540273335,12,349,0.2489095667345158,669.351687543824
170,20180910,2476.90272477,0.1212914485165794,0.1212914485165794,-1.91655,-1.9270477894124487,12,1173,0.1620127981384526,670.9889815246728
171,20180911,2209.97480451,0.5809357744841616,0.5809357744841616,0.3012,0.2635331880267364,12,555,0.1880267364138332,658.093922694131
172,20180912,2176.62895183,0.516560139453806,0.5162696106914585,0.1115,0.1130554038349796,16,376,0.2004648460197559,659.9521600890514
173,20180913,2607.79929216,0.7776167004928964,0.7776167004928964,0.7663,0.8769948100898812,28,139,0.2824006958538707,660.6931392081542
174,20180914,2507.48522286,0.2263768115942029,0.2263768115942029,-0.84045,-1.0282058550724638,11,417,0.2298550724637681,666.1217072417679
175,20180917,2067.88410148,0.1583067555813279,0.1583067555813279,-1.6667,-1.686965323282111,10,1130,0.15656712090461,659.897946099627
176,20180918,2535.73277347,0.9015348971908486,0.9015348971908486,1.6071,1.800864407761367,17,83,0.2696206197509412,648.8325618059299
177,20180919,3197.8090083,0.8035921205098494,0.8035921205098494,0.81365,1.12695,29,43,0.3838354577056778,659.8885531920861
178,20180920,2504.06028573,0.3326577880718008,0.3326577880718008,-0.3653,-0.2117092646207296,19,95,0.3731905037637522,666.2914518237089
179,20180921,3213.57942926,0.8568950563746748,0.8568950563746748,1.1433,1.29230381613183,34,29,0.5429314830875975,664.3691701205096
180,20180925,2422.9423212,0.3125541125541125,0.3125541125541125,-0.4598,-0.3103806926406926,36,46,0.5174603174603175,672.4598705508388
181,20180926,3102.17172606,0.5227797001153403,0.5227797001153403,0.117,0.4410372260668974,48,42,0.5767012687427913,669.8702925064692
182,20180927,2859.08745845,0.1392332084174113,0.13894494090516,-1.7652,-1.8017564427788988,31,355,0.3681176131449986,671.739355305744
183,20180928,2629.78851182,0.7959066013260305,0.7959066013260305,0.8287,0.963224185644278,47,87,0.4923609109253387,659.7590301993641
184,20181008,2886.39783655,0.0562770562770562,0.0562770562770562,-3.376,-3.376485367965368,11,1054,0.2083694083694083,665.6702210139215
185,20181009,2316.63107662,0.5887769784172662,0.5887769784172662,0.3072,0.3689163741007194,22,481,0.2322302158273381,643.1955788774876
186,20181010,2358.69535908,0.5580459770114943,0.5577586206896552,0.2306,0.3666283333333333,23,362,0.282183908045977,645.3699541906288
187,20181011,3581.9473701700003,0.0207015526164462,0.0207015526164462,-8.9536,-7.589931943645772,4,2301,0.0687176538240368,647.2971203012523
188,20181012,3086.7684075800003,0.3480758184951177,0.3480758184951177,-1.0681,-0.9011609132682366,7,1835,0.0939115450890293,593.7542173675839
189,20181015,2386.22279301,0.2201149425287356,0.2201149425287356,-1.2564,-1.2400858908045975,11,1809,0.0784482758620689,587.9079325058332
190,20181016,2358.60215521,0.1589670014347202,0.1589670014347202,-1.8325,-1.930488923959828,8,2071,0.0605451936872309,580.5694132128685
191,20181017,2583.61367492,0.7344422139374821,0.7344422139374821,1.0336,0.94000008603384,5,496,0.0688270719816461,569.6460318553192
192,20181018,2395.60209244,0.0780935974734424,0.0780935974734424,-2.9762,-3.1807046511627908,4,2025,0.0364628194085558,575.2672991427116
193,20181019,2868.19895747,0.889367816091954,0.889367816091954,2.08795,2.131499511494253,7,200,0.0660919540229885,557.5579695939435
194,20181022,4217.24501668,0.99568345323741,0.99568345323741,4.6957,5.041663913669065,25,10,0.1979856115107913,569.320908106108
195,20181023,3574.50924854,0.1846950517836594,0.1846950517836594,-1.59255,-1.250647899884925,14,56,0.1553509781357882,597.0393324355567
196,20181024,2969.97997336,0.5175489067894131,0.5172612197928653,0.1175,0.1860355868814729,14,70,0.1639815880322209,588.5518275549094
197,20181025,2924.18846689,0.2952188940092166,0.2952188940092166,-0.8333,-0.6208530241935485,24,181,0.1621543778801843,589.4450596768446
198,20181026,2824.82465927,0.627230857800806,0.627230857800806,0.5200499999999999,0.5397317789291882,19,101,0.1871042026482441,585.1593430962195
199,20181029,2552.6558445,0.1818442976156277,0.1818442976156277,-1.335,-1.3837057742028152,10,284,0.1620224073542085,588.2600491441373
200,20181030,3107.70032992,0.7902439024390244,0.7902439024390244,1.087,1.2732361262553802,22,117,0.2510760401721664,580.2635191824323
201,20181031,3147.06403503,0.8614942528735632,0.8612068965517241,1.27305,1.5829118103448276,19,22,0.4275862068965517,587.1113137860447
202,20181101,3831.52855907,0.5519816197587594,0.5516944284893739,0.22435,0.5577030155083285,13,16,0.5327398047099369,595.4951512390163
203,20181102,4510.251113300001,0.9732988802756244,0.9732988802756244,2.4217,2.8163573930519665,34,6,0.830318690783807,597.8236951327516
204,20181105,3934.00184525,0.6029201259662181,0.6029201259662181,0.4745,0.8611589178356712,44,5,0.8674491840824506,613.4808692629105
205,20181106,3137.72006944,0.3422107674684994,0.3422107674684994,-0.533,-0.2394380870561283,37,15,0.8479381443298969,617.5778752326734
206,20181107,3388.40787825,0.3352402745995423,0.3352402745995423,-0.43455,-0.2134250572082379,34,13,0.8549771167048055,615.1926718699087
207,20181108,2964.8191225600003,0.3735352957987997,0.3735352957987997,-0.3681,-0.0816357816519005,33,18,0.8282366390397257,613.1995243361638
208,20181109,2741.68355039,0.3816728518412789,0.3816728518412789,-0.3155,-0.1469733942335141,36,34,0.7987439337710533,611.8206354992343
209,20181112,3390.7183282,0.9657827202737382,0.9657827202737382,2.746,2.983295380667237,85,5,0.8785286569717707,610.4058816694271
