,date,style,field
59,20200507,5.742544586528616,9.977385047436337
60,20200508,5.812456795762752,6.747500242423929
61,20200511,5.667149968606402,7.450814979996951
62,20200512,5.379848831284316,7.534759298591367
63,20200513,5.646910091591792,6.411411515717798
64,20200514,4.8101871832658425,6.0089743139970215
65,20200515,6.025674822987035,7.183163566449638
66,20200518,6.586820694462293,7.623322659012126
67,20200519,6.317222489164803,7.400067036839006
68,20200520,5.813949230185975,5.898525514826254
69,20200521,5.819024416008858,6.8532877699319
70,20200522,5.728599684291763,7.412723177030772
71,20200525,6.527004876076303,7.805050819875437
72,20200526,5.970548891691153,6.957755242670687
73,20200527,7.4643341248672055,8.330230710533913
74,20200528,6.998799647391371,7.591495586108927
75,20200529,6.313394302861639,8.743056318228307
76,20200601,5.377871771024162,10.825307704110985
77,20200602,5.833985562262625,7.847296914776926
78,20200603,6.4146704630882105,9.221293907646317
79,20200604,6.595068264184551,8.794722592152945
80,20200605,5.8077952818885725,8.154649396004343
81,20200608,5.791562832028984,7.939785668908062
82,20200609,5.464517923642475,10.234699785681613
83,20200610,5.6276698895105595,9.593692878300446
84,20200611,6.2452333090477845,9.961221809790406
85,20200612,5.399511150396559,8.28275447112109
86,20200615,5.574288169137493,7.05351154410643
87,20200616,6.152809956683976,8.76567531777001
88,20200617,6.37044845823093,8.53538801545648
89,20200618,6.5490594152479575,10.3191955576485
90,20200619,6.176484106813454,8.676758933933872
91,20200622,6.732897336265683,9.242989945386322
92,20200623,6.363520214142517,9.454897684669351
93,20200624,5.931126238666601,10.496264415267326
94,20200629,6.594263189551283,7.590314380810234
95,20200630,5.999803813230592,8.016413140749659
96,20200701,5.25040068977622,8.316836981241066
97,20200702,6.106454771642957,6.7203324796399695
98,20200703,6.282025710883188,7.687608934555833
99,20200706,6.096827348967025,10.938368123781089
100,20200707,5.657830695474763,9.638135219417482
101,20200708,5.453680288790529,9.616498813460629
102,20200709,4.822613202656466,8.993478817470017
103,20200710,4.86546849574536,9.731306282113854
104,20200713,5.111558523036823,10.294629614551988
105,20200714,5.9803251341048895,10.266711758213669
106,20200715,5.872027921324749,7.684306668767739
107,20200716,7.134871956837336,8.485957554059084
108,20200717,5.952244691867677,8.285918002956159
109,20200720,6.89348102226833,7.1744613068431535
110,20200721,7.256199096877177,9.181324389241205
111,20200722,6.204939807952387,6.620174615831864
112,20200723,6.678134104735159,8.995844232316124
113,20200724,6.159620029619506,6.506940686843916
114,20200727,6.420300185855745,6.362953566638241
115,20200728,5.876894699974276,7.2237632107342336
116,20200729,5.858010921115832,8.161063233245192
117,20200730,5.31349211411957,8.221897249260245
118,20200731,6.635683742428427,7.504498467174058
119,20200803,7.299579462456014,7.825095331583613
120,20200804,6.935544123570846,8.542218284113478
121,20200805,6.785118715392315,8.307979929288459
122,20200806,7.079282241988517,8.884685264943634
123,20200807,7.107196552004031,7.889385440891744
124,20200810,6.415017170953075,8.516423990054356
125,20200811,7.371449755693834,6.983711502614569
126,20200812,6.190101289330396,8.745481890365745
127,20200813,5.714518764339395,8.239285354849311
128,20200814,6.154147599180472,9.240671202106215
129,20200817,5.859355862826655,8.546312563722044
130,20200818,6.069593038192224,8.77911371436546
131,20200819,5.666996738832208,9.379506872018085
132,20200820,5.442186697607359,9.88059299359153
133,20200821,5.76548864689838,7.6513199130094804
134,20200824,5.755310061513587,8.412518432027566
135,20200825,5.456826221593355,8.142331135223374
136,20200826,4.98030490056485,7.906279914257401
137,20200827,5.5727336703956825,8.783780734260372
138,20200828,4.966748705543634,7.586379163150832
139,20200831,5.719758703596097,7.471992311053099
140,20200901,6.121967707943571,8.294858237480511
141,20200902,5.961282307844327,8.931172433911659
142,20200903,5.393753690158456,7.096274292789459
143,20200904,5.403789234616733,6.76884446216341
144,20200907,5.537961561453965,7.26107431445139
145,20200908,5.618044032190839,7.777561071517363
146,20200909,5.455079258404099,8.646723290242127
147,20200910,5.3843182911258545,9.457506235700583
148,20200911,6.495318940208256,8.718234651620584
149,20200914,6.302640691794028,8.843562873380492
150,20200915,6.417560008825083,7.566975283153068
151,20200916,5.982699978529783,8.936592378539693
152,20200917,6.388305672088832,9.033653167608719
153,20200918,5.481809723096299,6.056638998869003
154,20200921,5.519178859167681,8.995484556688485
155,20200922,5.784396749675228,6.342133541329463
156,20200923,5.6441463886935015,8.790574539952473
157,20200924,6.681490879104646,8.140977811076368
158,20200925,5.746667821891532,6.898695158732234
159,20200928,6.284171812334175,8.475375286516774
160,20200929,6.450679371572273,8.375162776451283
161,20200930,6.654138343963978,8.041406297075643
162,20201009,6.470218015481798,8.386416822734722
163,20201012,6.49897018647778,7.169325930829637
164,20201013,6.5937009538087406,7.164519727467184
165,20201014,6.898897592194822,7.2408328524026295
166,20201015,6.092314933316701,5.236530149217982
167,20201016,5.648505747123688,4.476295787869891
168,20201019,6.367487257964481,5.600650404565636
169,20201020,7.758116991787189,5.854492986289975
170,20201021,6.3833193025969575,8.495643922368647
171,20201022,6.257339190749421,7.81482958957794
172,20201023,6.342590940951148,7.556370074344323
173,20201026,6.361638194375553,7.807386612371968
174,20201027,5.988208698236999,8.041655904029719
175,20201028,5.208650241026597,7.2490478081570116
176,20201029,5.852957311172656,7.857729910510932
177,20201030,6.568705347478906,7.906715152168786
178,20201102,6.361009419597509,9.351627280879287
179,20201103,6.643886831511443,8.560089766032345
180,20201104,5.116957339452211,8.350266628422814
181,20201105,5.668952876040858,8.156507711644085
182,20201106,5.459158791953992,6.162835392106468
183,20201109,5.331202546831279,7.013335891803758
184,20201110,6.442203543378059,8.089715105139552
185,20201111,6.193060975275748,7.732665900948149
186,20201112,5.010971099731796,7.945721539067159
187,20201113,5.115088863444176,8.240519463651731
188,20201116,5.387115468124593,7.002912676683612
189,20201117,4.767846717499746,7.136633597507514
190,20201118,4.992469561812237,7.484508145039558
191,20201119,4.858821969812824,7.121894962649903
192,20201120,5.378913446288848,7.540021138717626
193,20201123,5.2631984880655995,7.248816521219537
194,20201124,4.961315198184174,7.090004149981458
195,20201125,5.353950032754691,7.173703397605347
196,20201126,4.499978622332898,6.1317484132667675
197,20201127,5.583907357291603,7.982393835089127
198,20201130,6.061898928145388,7.446610063760078
199,20201201,5.336739350869259,6.842390289828544
200,20201202,5.7623339194623115,7.493800389534739
201,20201203,4.607406993485712,6.562878767878685
202,20201204,4.839362706500069,7.411065086724119
203,20201207,5.84053822634837,7.397124062763955
204,20201208,5.490822744843299,8.127784417168971
205,20201209,5.034035220637914,7.8563644006521915
206,20201210,5.283305739812667,7.006268689116678
207,20201211,5.15022729520825,8.04665351514663
208,20201214,5.3901598427684,7.404714151965998
209,20201215,4.581633044797962,7.1926265409315615
210,20201216,5.2164186732235835,7.751760123174183
211,20201217,4.666266537391336,6.814262857218173
212,20201218,5.410042572258778,7.620232522829328
213,20201221,5.615102486086166,8.224450194595848
214,20201222,5.295495173435526,7.714074394012238
215,20201223,5.071798426389013,6.635043000966917
216,20201224,5.081598216841866,5.991350655988443
217,20201225,4.692833171839154,7.2266163531162535
218,20201228,5.2104557043649695,7.209484195488194
219,20201229,4.790271867157039,7.540441626449353
220,20201230,4.92278099606403,6.969500043467765
221,20201231,4.9382853469231796,6.8740023480124774
222,20210104,5.768749312263695,7.736212674921688
223,20210105,5.529688692674059,7.031541069613646
224,20210106,5.508094542979516,8.274336261778446
225,20210107,5.624193155195501,6.345982529160238
226,20210108,5.9055835572767545,6.390835515800126
227,20210111,6.011714851750903,8.371176097517008
228,20210112,5.235508769239583,6.934322397016729
229,20210113,5.47936654761064,6.976986152872865
230,20210114,4.6513168920046475,6.53681626362444
231,20210115,5.002885449264509,7.413913734889965
232,20210118,5.330239000453263,7.042559960277183
233,20210119,5.215005911372211,8.950909906736753
234,20210120,4.703256411346527,6.898186890841868
235,20210121,5.775985213488554,8.567750806342112
236,20210122,5.067431901412757,6.408821366364426
237,20210125,5.006346394714337,7.1248453332211525
238,20210126,4.897742788688071,6.397872360477079
239,20210127,5.006084661850727,6.838422737406113
240,20210128,5.64733449188267,7.668805011260351
241,20210129,5.056022095358575,6.988025681129981
242,20210201,5.257420297260836,6.576965333791428
243,20210202,5.008719703712066,8.606890992806875
244,20210203,4.979088634273588,6.702456851884139
245,20210204,4.6799113552971825,6.723239406661713
246,20210205,5.026209484733362,6.953406288224519
247,20210208,5.735661976180323,8.288960566143036
248,20210209,4.67217454737868,6.330575872097412
249,20210210,6.069217121825358,8.276897178265441
250,20210218,7.141093130179642,8.986698289313347
251,20210219,5.604579997390693,8.578880905009527
252,20210222,5.538229780095595,8.912268112712084
253,20210223,5.78065940548123,7.955056553311519
254,20210224,5.422205837598094,9.049622311698926
255,20210225,5.121825249601857,7.922510930217551
256,20210226,6.3058792634332175,6.841739016281668
257,20210301,5.439042643386545,6.776361954626858
258,20210302,5.339604501106971,6.5607331843891785
259,20210303,4.759459533717272,9.08614640608533
260,20210304,5.339100284129164,7.330205969043557
261,20210305,5.387700903226495,8.943986642186658
262,20210308,4.940519578357667,8.160380945797408
263,20210309,4.721413807526887,8.07068068340952
264,20210310,4.72460866049738,7.723578616329248
265,20210311,5.909495485079918,6.1593549397085035
266,20210312,6.089102256004463,9.34817813157743
267,20210315,6.409760574868136,8.870842564082778
268,20210316,4.705209066510749,7.789645422441223
269,20210317,5.122249590002671,7.276140418556698
270,20210318,6.469281685422638,7.4661345661689085
271,20210319,5.794238004940854,9.046722551608651
272,20210322,5.4225503657312375,8.156460382524735
273,20210323,5.9100047123979165,8.047450605939119
274,20210324,5.724896893963172,7.522748010053565
275,20210325,6.172834788201967,6.402531619599801
276,20210326,5.474334051147019,8.234476794746465
277,20210329,7.452032539231759,6.612063444963894
278,20210330,5.9461191501838675,6.907154821044427
279,20210331,6.6269264887259824,6.820066791061565
280,20210401,5.76842609672095,6.278949883585206
281,20210402,6.021546976032704,6.760773812946987
282,20210406,6.705208637882171,6.2162361027272475
283,20210407,5.9430412487208235,7.20329741523118
284,20210408,5.981317987412154,5.819410037833428
285,20210409,6.250525054792767,5.804333258414228
286,20210412,5.2909836436233455,8.009493259944588
287,20210413,5.3379392221784565,5.518941719339306
288,20210414,4.140085559496455,8.611102862385568
289,20210415,4.867638723497605,10.11873960532481
290,20210416,4.864483407009502,8.087800731585833
291,20210419,5.051434313480549,6.817693688690441
292,20210420,5.637062063970099,9.003853126049753
293,20210421,5.1397459945893385,10.672741387258668
294,20210422,5.639190633374911,9.069187724164287
295,20210423,5.502696123944015,9.414438721756225
296,20210426,4.978295583149375,9.473370986009227
297,20210427,6.165879301302965,8.683427786260586
298,20210428,5.513579350817538,9.253966129077515
299,20210429,5.716392775769892,10.590711619360878
300,20210430,5.949238087770314,9.706271098661762
301,20210506,6.706717440963286,8.504508450546906
302,20210507,5.66833454809595,7.583793365812233
303,20210510,5.3850303919896785,7.488019945859397
304,20210511,6.175411719439471,8.431033562294434
305,20210512,5.70138559863756,8.34372821233691
306,20210513,5.967051218423077,8.181126076064638
307,20210514,6.153983890363957,9.636249939519532
308,20210517,5.210745952325013,7.71868824201674
309,20210518,6.101249111906966,9.84663929528556
310,20210519,5.671642188321489,9.07170308480363
311,20210520,5.670998448573891,8.261943846991592
312,20210521,4.825849236751243,7.643154730142159
313,20210524,5.258033172083677,7.485841569751737
314,20210525,5.633135199769412,7.801984828006391
315,20210526,5.50728490489263,6.737099481421857
316,20210527,7.041920953812046,8.88314785165439
317,20210528,6.314426238134367,9.362771878228386
318,20210531,5.102584310573154,10.341681534389078
319,20210601,3.807193443731281,8.705968060987331
320,20210602,4.9907113534100045,10.236368567836717
321,20210603,5.462405102687632,10.623280497526617
322,20210604,4.689895218610768,9.803594912331492
323,20210607,5.81540882834699,9.142993519080893
324,20210608,5.896456366950709,8.582453143107966
325,20210609,5.9821694663905385,9.175446954568667
326,20210610,6.534400888334648,9.483144345904737
327,20210611,6.8681743012621155,7.978586752861006
328,20210615,7.408764962650084,8.889268205702685
329,20210616,7.122512145197984,9.474857054567082
330,20210617,5.922055712972625,7.670208007322004
331,20210618,7.239304599432089,7.804623293693144
332,20210621,7.2431616753914865,8.730853605131838
333,20210622,6.919315239701114,8.078394944407743
334,20210623,7.427287613958616,8.213672285383746
335,20210624,5.772020263937249,8.35441739660665
336,20210625,6.274372745495644,8.803677325143067
337,20210628,7.293767790018202,8.632744550466237
338,20210629,5.420518125157916,7.3012253583535776
339,20210630,6.668378033077058,6.638289077370862
340,20210701,5.015121118075006,6.3260452556111595
341,20210702,6.732586592601361,8.130803634211109
342,20210705,6.158408081412425,7.457955118795224
343,20210706,5.554385310451987,6.876963698411027
344,20210707,5.665204526232992,6.834944525412648
345,20210708,5.696839404138329,6.918787845569183
346,20210709,5.191596425301454,6.344952541511073
347,20210712,6.874327701143604,8.824026203017354
348,20210713,5.912006782696186,6.816611069274102
349,20210714,6.170134119092687,7.442026063544343
350,20210715,5.065346453557927,7.792328965288754
351,20210716,4.688151016764373,6.241133033694703
352,20210719,4.849618104148122,7.20360552077483
353,20210720,4.858913471868321,7.48088135758696
354,20210721,5.54005345931948,8.316817222468256
355,20210722,5.442405404961845,7.88409507242083
356,20210723,5.7853147959312725,8.515160006740196
357,20210726,5.024144471144135,6.95125591631019
358,20210727,5.625319911252551,8.35218569084657
359,20210728,5.737959677450503,7.835591256190119
360,20210729,5.836471123521789,7.7510909730250654
361,20210730,5.806120402609165,7.171545241177167
362,20210802,6.973774750812661,8.23556519262267
363,20210803,6.1017090892951344,7.4600164952301915
364,20210804,7.156981166850696,7.809417740424466
365,20210805,5.662795765249485,6.931922103545537
366,20210806,5.684720589369055,7.337304392858412
367,20210809,6.1525998967767475,7.911025251331952
368,20210810,6.166619750171459,7.479135120725996
369,20210811,5.712418074949098,7.1061747284216
370,20210812,6.094705415580975,7.998275591339465
371,20210813,6.186778378251342,7.755022922713678
372,20210816,5.431683814744196,7.371685944730438
373,20210817,5.804092326542124,8.50053500502194
374,20210818,5.901799920769097,8.935313692682666
375,20210819,5.510710491821938,8.389672032611696
376,20210820,6.045553802053938,8.446929518029995
377,20210823,5.5567994558262335,6.947415975269383
378,20210824,5.97051881519479,5.780919942095969
379,20210825,5.169998425878029,6.4220618382134695
380,20210826,5.5223085843335875,6.198981166341464
381,20210827,4.614709729046801,8.720614753673267
382,20210830,4.609606541910817,7.529150512623295
383,20210831,4.373078720062808,7.890070796532264
384,20210901,4.656038446538432,8.225359398706829
385,20210902,4.624862399231127,9.822691185300323
386,20210903,4.768867669717184,8.302716497255112
387,20210906,5.205618628197306,9.080725720240103
388,20210907,4.633596119662253,9.159903886961667
389,20210908,5.067063594389829,6.830065554507489
390,20210909,4.899645465434636,7.321180769350062
391,20210910,6.1932233688087175,7.8331797929480285
392,20210913,5.292488538076835,4.829321721948113
393,20210914,5.203450467469026,8.456335269030095
394,20210915,5.3890090533330275,6.570262883315888
395,20210916,5.180805928978896,6.339415854298555
396,20210917,4.300079645736574,6.2633526840682885
397,20210922,4.289014649434225,5.47941026198276
398,20210923,4.708155080810096,5.724602652443925
399,20210924,4.805902049337435,8.21375785668638
400,20210927,4.3960845132163895,7.4591866431831155
401,20210928,4.0965705603368034,6.205739286155721
402,20210929,3.96764683594756,7.587260682026028
403,20210930,4.707602477918062,7.620698104960447
404,20211008,4.233951511244785,6.3823478323084375
405,20211011,4.636366113058738,7.269952536370333
406,20211012,4.0017453029944186,5.8649352845720495
407,20211013,4.231678058909832,7.477833979532736
408,20211014,4.289377864572444,8.869755893159361
409,20211015,4.222229254805812,9.427437493354336
410,20211018,4.117293266931388,8.455097592460675
411,20211019,4.1823398105488945,10.099318700452066
412,20211020,4.3308949709441285,8.51893974544141
413,20211021,5.482211833814923,7.83060852344967
414,20211022,3.992439241292457,8.60349538020219
415,20211025,4.7798994639004855,8.17666868946722
416,20211026,3.9391374113035917,7.96531057812593
417,20211027,4.92694883150161,8.519707020376071
418,20211028,4.698227012505121,8.271245776513776
419,20211029,4.5276011457175125,7.8961151369109
420,20211101,4.812165204729829,9.064150872026863
421,20211102,4.572789134765294,9.469558219479065
422,20211103,4.484755257939701,7.8966205383197545
423,20211104,3.6347548744639617,8.657134847473573
424,20211105,5.094958828488088,7.366983540350064
425,20211108,4.7043596729316,8.68577186087539
426,20211109,4.4602159626813656,9.200037439831322
427,20211110,4.62824428202294,8.577262723191653
428,20211111,4.623366864451854,8.027056502990712
429,20211112,4.059588621106608,7.680552410461019
430,20211115,4.688406545392948,7.422881913937572
431,20211116,5.2428210206407035,9.005491651676637
432,20211117,5.284728461592913,7.911655869197454
433,20211118,5.207132514681742,8.393184591045523
434,20211119,5.064255327211232,9.247449964945254
435,20211122,5.6258570917825965,8.496075404941559
436,20211123,5.321296779574917,8.11327278040989
437,20211124,5.461391819396792,8.188207783907751
438,20211125,5.25346588552482,7.665230290617553
439,20211126,4.858248668416712,5.8883050860206785
440,20211129,5.810581351655447,7.418284855707409
441,20211130,5.549789291260238,6.4294897005398015
442,20211201,6.3205456146799515,5.239719230391151
443,20211202,5.479008243426392,7.595004895674796
444,20211203,5.188507664542179,7.713908937415144
445,20211206,5.875088263624942,4.905150674893757
446,20211207,5.2047493290033495,5.202488248924271
447,20211208,5.17256852893095,6.465845761532307
448,20211209,5.570906454702033,6.062078387687808
449,20211210,5.359976669123218,5.9918434446678805
450,20211213,5.245049189752789,7.775269361459386
451,20211214,5.890957859583477,7.419664263391541
452,20211215,6.284010988866052,7.82548502152593
453,20211216,5.283940844748078,6.462551556397255
454,20211217,5.478755980406152,6.3389195211087745
455,20211220,4.342276329590921,4.721775603975726
456,20211221,4.930002369765294,4.597968248574709
457,20211222,4.927870337770287,5.939965221297928
458,20211223,5.24268526938717,6.716265287844998
459,20211224,4.66740120059081,5.853431098036324
460,20211227,4.187350666242124,5.2801672844416965
461,20211228,4.235237156388518,5.186457623800855
462,20211229,4.029841881841607,5.492295659017758
463,20211230,5.069687906686559,5.48804862547508
464,20211231,5.071385674563955,6.91184034956454
465,20220104,5.127531000251377,6.719649679253292
466,20220105,4.965141590951976,5.776060180610834
467,20220106,5.4905678619676985,8.268829928322779
468,20220107,5.2340622434208175,9.538150404805036
469,20220110,5.341965755838522,6.514950380931789
470,20220111,5.907592202400893,7.7834994333730965
471,20220112,4.92446357435286,5.3992283939312795
472,20220113,5.2927835694184004,7.418647202632056
473,20220114,4.958844099114493,9.532355925556251
474,20220117,6.929168739032331,8.945040163895568
475,20220118,6.0521896274855695,7.024237155976752
476,20220119,5.833412938750249,8.124896715580508
477,20220120,6.287051576626949,8.407376244233243
478,20220121,6.37266032349297,6.105903478522587
479,20220124,6.60288458436737,6.022728726488567
480,20220125,5.9435806434889695,9.336422185457737
481,20220126,6.837374032235998,7.654665006779644
482,20220127,6.910365409062937,8.820399570991071
483,20220128,7.174412682148205,8.762897953306037
484,20220207,6.5429130092683465,8.804193239705025
485,20220208,6.024660349433814,8.14267020499302
486,20220209,6.139053729145622,8.22255769626784
487,20220210,5.3910488457621035,7.221254377669322
488,20220211,6.212391649442563,7.784083355659094
489,20220214,6.6075350116197304,7.682915879488331
490,20220215,5.077803503403228,7.726839931597566
491,20220216,5.681724765676768,5.410855934057506
492,20220217,4.8265398808437,6.540042684174513
493,20220218,6.24146074450538,6.097492640656737
494,20220221,6.52325499595195,6.169461271581982
495,20220222,6.885466169167587,5.861844087272789
496,20220223,6.801139571244056,6.795977840264398
497,20220224,7.11959737154167,6.820652970974541
498,20220225,6.769445110478252,7.128939561193311
499,20220228,6.719489977815345,8.00500054822688
500,20220301,7.078715217133853,7.938013024662809
501,20220302,7.53567851871219,8.127886554757684
502,20220303,5.1047859313787,8.748289850876839
503,20220304,5.660906923681063,5.885606934757917
504,20220307,6.7899631834833505,9.1846119588893
505,20220308,6.017576363618876,9.209437325317255
506,20220309,6.3328284024877615,9.344567070200256
507,20220310,7.140799212275749,8.416368670442615
508,20220311,5.437477089612969,8.444396524779705
509,20220314,7.168331767916511,8.316683911286823
510,20220315,6.089569694876101,9.165171907274278
511,20220316,6.412576819177346,8.357181895161403
512,20220317,5.479231271537689,9.709154942650907
513,20220318,5.220021289998703,7.534440726510496
514,20220321,6.6303531421950455,8.20975200583791
515,20220322,5.643270621775759,7.1607192438277885
516,20220323,5.920870532528839,6.270448026788135
517,20220324,5.148639453931889,6.423056289769198
518,20220325,5.207370810054363,6.857246072355847
519,20220328,5.702877206519587,8.9449585399134
520,20220329,5.871375150567744,5.999983253887109
521,20220330,5.900060396593008,6.775041912325271
522,20220331,5.154626748524435,6.797975682575784
523,20220401,6.212899756891761,7.557509454658771
524,20220406,4.967845060479226,6.087068362395372
525,20220407,5.8346343805161895,7.536723742614745
526,20220408,4.8454719086155364,6.196959871294582
527,20220411,5.791029214675222,7.66562286966094
528,20220412,6.307429382237294,9.398384576106752
529,20220413,5.37916306276072,8.441519929409838
530,20220414,5.180539266305491,7.274513640844268
531,20220415,5.451049089253703,6.677974100335695
532,20220418,5.787563427104451,6.117331996141924
533,20220419,5.3344264119025455,8.830263859203384
534,20220420,5.399633524117429,7.984259682969074
535,20220421,4.85550128981288,9.029140433249816
536,20220422,4.067722299212892,6.9314157625873785
537,20220425,4.410652449559144,5.81770754708717
538,20220426,4.895127251552074,6.851192557615178
539,20220427,5.29733073296149,8.853598449266206
540,20220428,5.298195168551365,9.586751027551822
541,20220429,5.5453135017427275,7.710654610264997
542,20220505,5.64651459473063,6.581290660003796
543,20220506,5.253504453554454,7.169002245164367
544,20220509,5.260903798945312,6.553173601005312
545,20220510,5.076273315719309,8.46870154501584
546,20220511,5.846424301864974,9.391525543060727
547,20220512,4.964126117468496,9.416716100060194
548,20220513,5.096226361940463,8.459819327793236
549,20220516,4.541345634141133,8.425911982632337
550,20220517,4.688428898865754,7.805696634669615
551,20220518,4.034404091843002,8.128544464394833
552,20220519,4.738130501400938,9.277149685445947
553,20220520,4.192108253869339,7.506072576590287
554,20220523,3.9162261672953393,8.550408455482707
555,20220524,4.959805349999228,10.117986065707377
556,20220525,4.74798215052108,8.688609752075582
557,20220526,3.648694312913669,8.529087211155325
558,20220527,3.5523423319675094,7.990236518338597
559,20220530,4.88069432472154,8.714087037201901
560,20220531,3.8316502537630424,7.398058080256107
561,20220601,4.840153120423281,8.304934141024688
562,20220602,4.063465747112188,7.507447964177833
563,20220606,4.6672515184965215,8.741305446714012
564,20220607,4.364031752949567,7.6000110107690935
565,20220608,5.207601562838566,7.938363030773344
566,20220609,3.8855347805532023,8.13573404426558
567,20220610,4.9399951134876705,8.583173556121613
568,20220613,4.1969733947263945,8.697529160716172
569,20220614,4.231747958234619,7.932558905238587
570,20220615,4.059048311983571,8.607457020760576
571,20220616,3.925988337993519,8.664567861860904
572,20220617,4.095037262734344,7.875107784699543
573,20220620,4.2942673447346795,8.791468774602574
574,20220621,4.248425503118045,7.424550618491447
575,20220622,4.035306981574635,8.446090677446069
576,20220623,4.248091720224695,7.069640379765402
577,20220624,3.9423618813069643,6.775199207805418
578,20220627,4.548385111957617,7.2012110092232815
579,20220628,4.744466828959299,5.869989768740963
580,20220629,4.298505764951911,6.424765808599503
581,20220630,3.6970446196444056,6.801398110109188
582,20220701,4.388450007660014,7.03201239554039
583,20220704,4.46674696362607,7.06038676545714
584,20220705,4.972336590835742,7.824917111998165
585,20220706,4.7004898450834585,8.047371569372984
586,20220707,5.376133713660104,7.53434343335722
587,20220708,5.330105246592908,7.070368553498812
588,20220711,4.2886845926321495,8.898441768135177
589,20220712,4.358289569192045,6.795197460836414
590,20220713,5.196966527419521,7.677564168246376
591,20220714,5.811213088405709,7.350186065650041
592,20220715,5.416019873796498,6.521207166661797
593,20220718,4.084055832015956,8.395372652842033
594,20220719,5.170166028424576,6.764004777697798
595,20220720,4.91523973586037,7.4275550790962415
596,20220721,5.263858381500598,5.766543927980701
597,20220722,5.043593133554819,8.141419616942327
598,20220725,4.291181902246697,8.772306879269456
599,20220726,4.380996625496331,8.354897453331178
600,20220727,4.169388814318739,7.738421857210849
601,20220728,4.502539773282738,8.649917815471309
602,20220729,4.731780256792492,7.99565685116551
603,20220801,4.097669719572578,5.548994458324083
604,20220802,4.205749771490085,5.749913972893445
605,20220803,4.596042213088894,6.678417425105514
606,20220804,5.3724528545144405,7.245289767767699
607,20220805,5.7829795357188765,6.350787034071357
608,20220808,4.085425587738851,7.193548460677595
609,20220809,4.599041733465306,8.986473712442885
610,20220810,4.4353362294838306,8.311968226505416
611,20220811,5.208588798019073,8.176578248339132
612,20220812,4.76227387511959,9.84820939691017
613,20220815,5.1677633363172655,8.41658230223803
614,20220816,5.374070155292095,9.117172699016571
615,20220817,6.259244160935071,8.172807704277545
616,20220818,5.5899432097816835,9.064497745013313
617,20220819,5.630561038081627,8.81232317589295
618,20220822,4.365093237007426,6.500408390432302
619,20220823,4.427605230636742,7.021138899966278
620,20220824,5.785940354002003,7.4157678453613585
621,20220825,4.344130061265779,7.788233106669781
622,20220826,4.811799085110849,8.039019381768306
623,20220829,5.640645743077269,5.4517500281193385
624,20220830,5.14128090193909,7.394222471513252
625,20220831,5.433342344577657,5.705953133724858
626,20220901,5.667338674408813,6.288281723424124
627,20220902,5.559541632239031,6.243146930394219
628,20220905,6.47349150643874,5.602923894488106
