,date,style,field
124,20200810.0,5.524286338775937,5.957906681435188
125,20200811.0,5.972769284295454,6.429180372988147
126,20200812.0,7.466554801675016,7.64839728652699
127,20200813.0,6.8555858581375,7.956552009504309
128,20200814.0,5.817466655424658,8.189594730073424
129,20200817.0,4.962307044175268,7.3703879372884
130,20200818.0,6.972614428065903,8.062920444560392
131,20200819.0,6.70014862155612,7.112335899871012
132,20200820.0,5.844022458007131,7.700986579288736
133,20200821.0,5.618029169069428,7.463047327149964
134,20200824.0,4.776760016730106,8.460050440451097
135,20200825.0,4.819920425060638,8.270934374425751
136,20200826.0,5.088846274834441,8.576167145810707
137,20200827.0,4.694999967989436,9.013109598480924
138,20200828.0,6.197500117205089,9.029051723800086
139,20200831.0,5.010027723779378,7.618157766623625
140,20200901.0,7.261999313348223,8.503387736120583
141,20200902.0,5.660852279749352,11.174925415291783
142,20200903.0,6.103365413418554,9.351251354334604
143,20200904.0,4.028731326377225,9.050188558654838
144,20200907.0,3.9929285119468334,9.805943017905248
145,20200908.0,3.564077407210883,9.135308487817804
146,20200909.0,5.2660276349463055,9.56641729243516
147,20200910.0,6.053465637780589,8.329652315673803
148,20200911.0,6.029117063185318,8.75218187251461
149,20200914.0,5.0714356106086775,10.290003627351185
150,20200915.0,5.290062551225783,8.948417902016399
151,20200916.0,5.242444904807067,8.184514638079696
152,20200917.0,5.052788180741431,8.808819386112775
153,20200918.0,5.182540062787101,8.364756351265418
154,20200921.0,5.740210927407607,9.37823934485512
155,20200922.0,6.424686134062113,8.291738765023497
156,20200923.0,5.313610712258258,8.335187542952623
157,20200924.0,5.4831407926137645,9.035179011280649
158,20200925.0,5.690392112755236,8.54680567784827
159,20200928.0,6.325651714406566,7.480416592088292
160,20200929.0,4.607075823704953,7.695999641104499
161,20200930.0,5.1159061283512335,8.37357709904837
162,20201009.0,3.674065732742741,6.903027467473891
163,20201012.0,3.56834760381358,7.958228107049378
164,20201013.0,4.116286000255654,7.828458092127748
165,20201014.0,4.07365806908517,7.80734722412923
166,20201015.0,4.655170322826675,9.214624059528708
167,20201016.0,5.845457364198143,7.392724532276529
168,20201019.0,5.080458436357647,10.013647497230345
169,20201020.0,5.072422767519533,9.1588561051423
170,20201021.0,4.563513917632622,8.916161808705054
171,20201022.0,4.251242797229027,8.826103329651705
172,20201023.0,5.647520320831399,7.835279236732575
173,20201026.0,5.311872237414905,8.99942765113439
174,20201027.0,5.776591714984399,8.31711576024516
175,20201028.0,5.12727792207357,8.765569864885917
176,20201029.0,6.13896266926284,7.998773380148166
177,20201030.0,4.883229718785326,8.025554406699602
178,20201102.0,4.763790957953526,7.122513659963913
179,20201103.0,5.115755611661051,9.104412412364775
180,20201104.0,5.732822920294168,7.160889690504622
181,20201105.0,4.6961795796335775,7.002104524728729
182,20201106.0,5.778581173175272,7.252821184365992
183,20201109.0,4.82285175046716,6.617511408206716
184,20201110.0,5.034048163372508,7.089124119147894
185,20201111.0,3.6337402162768098,6.279320560834825
186,20201112.0,4.050304718525732,6.945727506539142
187,20201113.0,3.836315994843982,6.034969187743845
188,20201116.0,2.9342406145707165,5.573372196336384
189,20201117.0,3.395004373221699,6.39868147861991
190,20201118.0,2.8336237448228645,5.104575244446463
191,20201119.0,4.181416125797562,6.784361413579029
192,20201120.0,4.341122036157203,6.838494829961788
193,20201123.0,3.151842182366301,5.561457923644745
194,20201124.0,2.9484180675314287,6.268085489693696
195,20201125.0,4.238517255479671,5.89443255259218
196,20201126.0,4.639871190670571,6.535682317537972
197,20201127.0,5.159693530138716,7.029622846168053
198,20201130.0,5.534724961614342,7.577957425883989
199,20201201.0,4.698506537695569,7.107903030584008
200,20201202.0,4.141516572276176,5.260713550545107
201,20201203.0,4.343789648282628,6.248073376097098
202,20201204.0,4.753158558426586,8.035759005012451
203,20201207.0,4.981637882916549,8.463846300339261
204,20201208.0,5.00589455489892,7.942756676915359
205,20201209.0,4.877511197806927,7.869049005754237
206,20201210.0,5.680542181934015,8.112542173539492
207,20201211.0,4.462033223980408,7.212440869965966
208,20201214.0,5.052379707160713,7.102403601488508
209,20201215.0,4.979063746806346,7.134720864874561
210,20201216.0,4.220563495251559,5.405861989874094
211,20201217.0,4.914830087000096,6.567289047753889
212,20201218.0,3.399688042220792,7.032111133666798
213,20201221.0,3.479433199858298,7.0746695862499855
214,20201222.0,4.5073991213062055,6.233339588538664
215,20201223.0,3.8459098565320247,8.129351405398939
216,20201224.0,4.085100021844313,7.537392934557294
217,20201225.0,3.274001329700481,6.586563849808551
218,20201228.0,4.150162319480061,8.379378015713163
219,20201229.0,5.200702956320593,9.434411124336602
220,20201230.0,5.575633986091352,8.935605300785298
221,20201231.0,4.190748120167286,7.54726811046456
222,20210104.0,3.454468065012162,6.387876776489295
223,20210105.0,4.336410937494508,6.331057303426802
224,20210106.0,4.210448686516449,6.0430260498603605
225,20210107.0,4.390469870394529,7.585452458507438
226,20210108.0,4.857631438345866,9.559039479233949
227,20210111.0,5.203803525314111,8.496263205129
228,20210112.0,5.178274178571405,7.595858762400099
229,20210113.0,4.887744370143657,7.552747533082559
230,20210114.0,4.746691365038532,5.87688318414704
231,20210115.0,5.770068458506641,5.733998798323356
232,20210118.0,5.298875915277045,5.727223575371595
233,20210119.0,4.799143588754558,5.990659673833513
234,20210120.0,5.085092357582089,7.288884149775536
235,20210121.0,5.805315875547592,5.885085073005658
236,20210122.0,5.679630100206626,5.868058622513897
237,20210125.0,5.353974961384942,6.28471014985698
238,20210126.0,5.076827278742704,5.839408791677932
239,20210127.0,5.272493537827919,7.449604851215785
240,20210128.0,6.054885211236485,7.082390391846128
241,20210129.0,6.576521075672909,7.419273542508278
242,20210201.0,5.954319489400779,6.1026841197444
243,20210202.0,5.059753249823824,6.648832501705419
244,20210203.0,5.094855590641552,6.129580259001899
245,20210204.0,5.681385210405242,6.0584588799357055
246,20210205.0,5.335067585898753,6.072752837539085
247,20210208.0,5.794550386288472,6.036871627309632
248,20210209.0,5.09801458553887,5.734683217275615
249,20210210.0,4.553746515011475,5.935573541569336
250,20210218.0,3.309390206478409,5.36314814252134
251,20210219.0,2.6328372477128514,5.103027069756382
252,20210222.0,2.377783280380911,4.770746967451541
253,20210223.0,2.6770210898312605,4.766405568087777
254,20210224.0,3.227125582084324,4.981391570136963
255,20210225.0,4.127771919595667,5.924556048940796
256,20210226.0,4.972973748365549,6.159794339949032
257,20210301.0,4.928582774385841,5.575274538521475
258,20210302.0,5.480438522629231,7.687276122313222
259,20210303.0,4.433958971736371,7.523621951589346
260,20210304.0,4.349313123636323,8.253678787910436
261,20210305.0,5.535694081359528,10.561666668804778
262,20210308.0,5.889671185651104,8.693224538384786
263,20210309.0,5.492856517928624,7.513974712570466
264,20210310.0,5.707831545832443,7.970542958207725
265,20210311.0,4.322507765949899,8.803024322435622
266,20210312.0,3.640922859271862,7.450935772485579
267,20210315.0,3.678308974535341,6.284721379187885
268,20210316.0,4.103762112217177,4.992215912568888
269,20210317.0,5.607424679965068,6.763550210137613
270,20210318.0,5.387599222358791,6.202395267052825
271,20210319.0,5.648682390461647,7.481835271122304
272,20210322.0,3.6344175497599114,5.6387156670664735
273,20210323.0,4.389824445964756,6.207685996964759
274,20210324.0,3.141532404184162,4.8583152988666205
275,20210325.0,4.577562908093348,6.084026819176935
276,20210326.0,4.699759064051938,9.62242021814359
277,20210329.0,4.704464291202479,9.793535730237023
278,20210330.0,7.158017297465379,7.515886104071612
279,20210331.0,4.562876169105453,6.709625823684876
280,20210401.0,5.892516090539673,6.264012318797448
281,20210402.0,5.830078104921822,7.033112258073388
282,20210406.0,5.569302305083364,6.935992023816768
283,20210407.0,5.955348284916095,7.6524632783376445
284,20210408.0,5.9923100134815686,5.636240198429524
285,20210409.0,6.439274701908667,6.073205808990347
286,20210412.0,5.914421074120643,5.994268072076743
287,20210413.0,3.946338956732986,5.8829377258089615
288,20210414.0,4.145133034847707,5.36498332777203
289,20210415.0,4.5733694414177295,5.379312785756791
290,20210416.0,4.250526056782676,8.408971903852592
291,20210419.0,3.822529360833586,6.6418201360730444
292,20210420.0,5.041289399129525,6.495210695448017
293,20210421.0,4.390480977154448,4.395673715541419
294,20210422.0,4.31534606839039,4.365944393427635
295,20210423.0,4.040726597220764,4.772318961339097
296,20210426.0,3.958137640332893,4.429687148290056
297,20210427.0,3.3481252653049967,3.755736708523232
298,20210428.0,3.571625459867962,3.864311177764229
299,20210429.0,4.403749574617248,3.779190783523165
300,20210430.0,3.627434120455156,3.60638062191512
301,20210506.0,5.065165857165099,4.19087693792526
302,20210507.0,3.727131551096337,6.480365722553711
303,20210510.0,3.355033614131726,6.0427918328621
304,20210511.0,5.031670788426163,6.0147147656538245
305,20210512.0,5.768624579722551,5.406629469545977
306,20210513.0,3.4974940877729312,3.217981923869509
307,20210514.0,3.9541139326345176,3.3887842077024204
308,20210517.0,3.826479727776298,4.322334542402961
309,20210518.0,4.062742712508421,4.276128406776976
310,20210519.0,5.891631021255023,5.546612298103176
311,20210520.0,5.134699844893622,5.114432306547715
312,20210521.0,5.1332824900024505,5.88025112912658
313,20210524.0,5.890047345392339,6.669463166720166
314,20210525.0,5.054677493895749,5.918356785992474
315,20210526.0,5.309605954948729,5.112916889571817
316,20210527.0,4.837151793083152,6.802419453794415
317,20210528.0,5.809114706915564,8.422615685288106
318,20210531.0,5.392190909325208,6.535854809280454
319,20210601.0,5.466465516785676,7.00775478332764
320,20210602.0,6.277228194654841,8.213683608263949
321,20210603.0,5.772068730684658,7.587562386945589
322,20210604.0,4.582558888157792,5.816681629526912
323,20210607.0,4.48851665197893,3.768788497572805
324,20210608.0,4.193701037735098,4.704343671966182
325,20210609.0,4.164381677538327,4.906134757069069
326,20210610.0,3.1209185304217377,5.420226105891012
327,20210611.0,3.369705890872556,4.052197003096382
328,20210615.0,3.511751227546461,6.9165410909319895
329,20210616.0,3.245820839173873,6.063463412863826
330,20210617.0,2.609687407722612,4.7214372682684855
331,20210618.0,3.0078947419196256,4.005382193788003
332,20210621.0,3.502584152731844,5.025458474725809
333,20210622.0,3.688742957611034,4.045838413595005
334,20210623.0,4.039924912539186,5.572402565479328
335,20210624.0,3.894458131249069,5.173709787292625
336,20210625.0,4.139117520988938,5.8899100024046005
337,20210628.0,3.763914517345838,5.285683294413777
338,20210629.0,3.973206026407402,5.924719142638405
339,20210630.0,3.741891515144196,5.73774448423028
340,20210701.0,4.609609925116821,6.406384070824475
341,20210702.0,4.328315237912532,7.008502773834954
342,20210705.0,4.324508778668675,6.354265724380232
343,20210706.0,4.126018923581526,5.728008273192383
344,20210707.0,3.25941348185793,5.445570534009203
345,20210708.0,3.159439669714987,5.285500790049751
346,20210709.0,3.209929235398633,4.316598180817135
347,20210712.0,3.339331102463665,4.539449370742423
348,20210713.0,3.3349939537425595,4.643656869053553
349,20210714.0,4.140560741882217,7.269983528770177
350,20210715.0,3.4460182076456274,6.340853477129018
351,20210716.0,3.856257411949703,6.224121813898916
352,20210719.0,4.2423562450609404,6.707374907159367
353,20210720.0,4.03930871447172,6.160376071372167
354,20210721.0,3.1062341779960683,5.508028780149867
355,20210722.0,3.2686797516057093,6.64089445884068
356,20210723.0,3.5508472465580803,6.481849098653936
357,20210726.0,3.2651542317718287,6.702712878929779
358,20210727.0,3.7412293688552296,5.573741932924153
359,20210728.0,3.503035956610667,6.175122259366132
360,20210729.0,3.415694331980222,5.033676941051741
361,20210730.0,3.216289933017999,5.551121604403524
362,20210802.0,3.4671404373666546,8.61866148835765
363,20210803.0,4.322172262995515,7.082919157453259
364,20210804.0,3.728818121931567,7.258087222001997
365,20210805.0,3.948828765982813,6.331883982880017
366,20210806.0,3.7636673509770575,6.344546650907617
367,20210809.0,3.703251851018314,8.368244268478348
368,20210810.0,3.6174213440126577,7.526989821583466
369,20210811.0,3.066135773620964,8.462953358020918
370,20210812.0,2.979183080356518,8.62762694298201
371,20210813.0,3.5665938477396817,7.869971011937718
372,20210816.0,3.994136751775104,6.265193548329482
373,20210817.0,4.160555686217134,7.48565512601332
374,20210818.0,5.403099645116497,7.327139844258745
375,20210819.0,4.83855523275573,5.667319295808848
376,20210820.0,4.81103898180185,5.683159586214752
377,20210823.0,4.817767791934769,7.588765191142397
378,20210824.0,4.150562735774662,7.4851092901159
379,20210825.0,4.606034356932513,5.777714492991031
380,20210826.0,4.279186590426745,6.279008645831927
381,20210827.0,3.908471380746098,4.909932620943447
382,20210830.0,3.19732424742319,4.781360117623653
383,20210831.0,2.696005040054735,4.811662134802176
384,20210901.0,4.081468130168205,5.181198875822768
385,20210902.0,4.032144322654182,5.297974225724409
386,20210903.0,5.196009912788161,7.280347070631584
387,20210906.0,5.219828827850439,8.392939151167392
388,20210907.0,3.8445854930056833,6.2165259508851
389,20210908.0,2.955864739971889,4.98436533743572
390,20210909.0,2.675744272064655,5.253768755095887
391,20210910.0,3.0525809992097246,5.471189745489321
392,20210913.0,2.5417811604843945,4.5558049633190985
393,20210914.0,2.951757741258748,4.74984352204145
394,20210915.0,2.627547335222927,4.694619137073696
395,20210916.0,2.9637410482314115,4.732525958684469
396,20210917.0,3.879282917502699,4.956473119249512
397,20210922.0,3.7315790516531337,5.371892295919056
398,20210923.0,4.3796516414199855,6.896811662953125
399,20210924.0,4.577643325164888,7.838313225522539
400,20210927.0,5.054980881361089,6.417557004189983
401,20210928.0,3.2907528322522137,5.402771311354736
402,20210929.0,4.419787696898281,6.200173759083627
403,20210930.0,4.314064373075324,5.701232794574911
404,20211008.0,6.149983452643923,6.538287260626476
405,20211011.0,4.433979712151712,6.574014811943753
406,20211012.0,3.881422764296513,6.628416490688816
407,20211013.0,3.6597057726617295,4.821291541466989
408,20211014.0,4.020548986007134,6.519360541518992
409,20211015.0,5.416554454707955,7.508520079876639
410,20211018.0,4.591885818619237,7.023585536673274
411,20211019.0,4.161452602527183,8.442959953137215
412,20211020.0,4.195886838009077,9.803340808345933
413,20211021.0,4.5284602916311725,11.356812090537709
414,20211022.0,5.304392938904447,8.809108609519987
415,20211025.0,3.748659975129059,8.16599376121527
416,20211026.0,3.4274741692993715,7.024705872349989
417,20211027.0,3.3351317057262757,8.18178742163634
418,20211028.0,3.467416311836228,8.185501569860772
419,20211029.0,3.4684347766182366,7.851198128316153
420,20211101.0,3.637712923212857,6.986054337976792
421,20211102.0,4.136464209960757,6.80403721130218
422,20211103.0,4.320989510300867,6.718808754857148
423,20211104.0,4.217208081930029,5.690572009635139
424,20211105.0,3.3392675530535434,4.813231132809973
425,20211108.0,3.898283517387536,6.167442759908447
426,20211109.0,4.1112762080022645,7.472643330624103
427,20211110.0,3.773390015945989,6.966786362650696
428,20211111.0,3.41214318616194,5.839945121123794
429,20211112.0,3.845923651078414,6.865631583391221
430,20211115.0,3.7208084986474783,6.166980672214779
431,20211116.0,3.920073776618812,6.9762696333780045
432,20211117.0,4.0559084537539,6.840733816459547
433,20211118.0,4.57443420181004,7.531219794269897
434,20211119.0,4.1606644553155006,8.029332878464622
435,20211122.0,4.157945650246724,6.67953641243229
436,20211123.0,4.229358333224416,6.462400804343187
437,20211124.0,4.176060876134718,5.602005040397935
438,20211125.0,5.327637284883679,7.017214363637793
439,20211126.0,5.691579911167879,6.631872276382548
440,20211129.0,4.765801354529411,5.676148787604747
441,20211130.0,5.2979483872352375,6.4979749065879
442,20211201.0,5.240854560049416,6.456108609024546
443,20211202.0,4.933563653791678,5.312413261633349
444,20211203.0,5.650238138129107,7.316933053426003
445,20211206.0,6.263480214672539,6.6371981269340825
446,20211207.0,5.1859136565346855,6.421487226009345
447,20211208.0,6.041234411390346,7.5363548474654785
448,20211209.0,5.354601189424277,8.940182439159761
449,20211210.0,6.348362687870705,8.312000924953251
450,20211213.0,5.46305286449577,8.821803792077615
451,20211214.0,5.022306509177059,7.932818842976489
452,20211215.0,4.586253609953642,8.957139091380423
453,20211216.0,4.972146197276193,8.472675372454987
454,20211217.0,5.310581007507063,8.067485939650908
455,20211220.0,5.777803174842988,8.535418825564163
456,20211221.0,3.723542600589081,5.834405864554839
457,20211222.0,4.770200206463561,6.657867752947964
458,20211223.0,5.005146260014664,7.758352034126285
459,20211224.0,5.275294645893717,5.604445089620265
460,20211227.0,4.587257787261972,5.323672359857909
461,20211228.0,5.277196369220085,4.940199579772377
462,20211229.0,5.824010708527105,5.524796372914059
463,20211230.0,4.387569892034732,5.109672381202715
464,20211231.0,3.447596872223736,4.271884009975096
465,20220104.0,3.348991181076687,4.127976486832927
466,20220105.0,3.1069765754238645,4.523667901263002
467,20220106.0,4.366381656198713,4.5298905334188095
468,20220107.0,4.855806516609383,5.974075031919468
469,20220110.0,4.810180117104483,4.814287502967077
470,20220111.0,3.16583067879826,3.5422157442759
471,20220112.0,2.9968797517777737,4.014607473851194
472,20220113.0,5.133610981390739,5.560839881031729
473,20220114.0,2.683454482200573,3.436551092020924
474,20220117.0,3.54465586872772,4.46318934832236
475,20220118.0,3.338965930780692,4.296763792887522
476,20220119.0,3.856418449280619,4.354293985505412
477,20220120.0,3.5931593869521934,5.378128898654512
478,20220121.0,2.961668027730716,3.634784108791339
479,20220124.0,3.1089091881020217,3.781582119413899
480,20220125.0,4.068570194940645,4.2675478377918745
481,20220126.0,4.31267340015761,5.174441755604621
482,20220127.0,4.880867169547205,8.24094176308415
483,20220128.0,5.512205089196224,8.935797043136622
484,20220207.0,4.201999083380077,5.697559010978555
485,20220208.0,4.2280073465643655,5.768943852302578
486,20220209.0,5.171839028955285,6.194091377797635
487,20220210.0,5.249368727581881,6.005566853464292
488,20220211.0,5.300522333938117,7.190145177239909
489,20220214.0,4.800300482509682,6.222521011038978
490,20220215.0,4.212795444635092,6.1204652420885495
491,20220216.0,3.617429064151888,4.367140003504203
492,20220217.0,5.490750964481394,6.763289043518087
493,20220218.0,4.141290670977662,4.318663499233421
494,20220221.0,4.583336334355144,4.695439087826769
495,20220222.0,4.711257794141989,5.398140498303857
496,20220223.0,4.041405183025915,7.311872491437566
497,20220224.0,4.112799021259763,7.040766028386169
498,20220225.0,4.859421481481788,7.9956154654133424
499,20220228.0,4.235480670909488,7.689508420420856
500,20220301.0,5.037488055295555,9.612665617294793
501,20220302.0,4.196645073005676,7.092818627814431
502,20220303.0,3.848601741687217,7.007329145571265
503,20220304.0,4.678926613920763,4.349474810709726
504,20220307.0,4.274882792947861,3.9556049262445065
505,20220308.0,4.441050777021206,7.298484732229003
506,20220309.0,4.996540517344787,7.019275164584703
507,20220310.0,4.841914867659189,5.039164837855312
508,20220311.0,2.915806021727575,3.5934741649656674
509,20220314.0,2.6930224705914214,3.633696818328341
510,20220315.0,3.448847783014051,4.25556607818986
511,20220316.0,4.313323041289743,5.334899529414218
512,20220317.0,4.158631588927722,5.756846932885554
513,20220318.0,3.669230215360957,5.057249901664865
514,20220321.0,3.800655835891521,5.046205316663817
515,20220322.0,5.148930477834221,6.033327627065829
516,20220323.0,4.366350783835026,4.4060835416171225
517,20220324.0,2.690165837397621,3.532686298026952
518,20220325.0,3.8165210410504544,4.251955839008445
519,20220328.0,3.329129631131757,4.107534849265974
520,20220329.0,4.549777304451274,5.046187229569327
521,20220330.0,3.50687126335533,3.690036450326785
522,20220331.0,2.7115942637738337,3.318411023858208
523,20220401.0,3.463661676162705,3.4500140944385564
524,20220406.0,2.8655321077662474,3.402802292328283
525,20220407.0,3.100262810834535,4.389237530539887
526,20220408.0,2.443149257002435,4.051900726280924
527,20220411.0,3.435304471248783,5.113947962486502
528,20220412.0,3.8482826979805465,4.8516941940072345
529,20220413.0,3.696233951747273,5.986014192234418
530,20220414.0,3.5794003105986136,7.200284376503132
531,20220415.0,3.936266103635657,7.828296388815659
532,20220418.0,3.78474291234184,6.837408241024537
533,20220419.0,3.34249452570119,4.934231443985699
534,20220420.0,3.3367202349985514,5.401449584186246
535,20220421.0,3.3653883251312555,4.746709208711391
536,20220422.0,2.918518140601614,4.90912499890809
537,20220425.0,2.965091391300537,6.979834860153906
538,20220426.0,3.254466470315747,7.633877207005677
539,20220427.0,4.844469458368587,7.2079689764301795
540,20220428.0,5.297857437664739,7.062411751318329
541,20220429.0,5.713139469040571,8.249575119218026
542,20220505.0,5.040510689679485,7.968390687556511
543,20220506.0,5.724568692428336,6.234768397779239
544,20220509.0,5.6075656590532645,5.988419411463746
545,20220510.0,6.042399389224296,4.47084576230016
546,20220511.0,7.105695852826797,6.052060968505568
547,20220512.0,6.303988417685167,5.981323199326016
548,20220513.0,5.4338243983022885,4.989201543684069
549,20220516.0,5.737224362763739,4.75012208995732
550,20220517.0,4.756144900248748,4.156901107609261
551,20220518.0,5.230922099283917,5.803391890969517
552,20220519.0,3.3196854583882525,5.780699894098065
553,20220520.0,3.2662420700004726,5.693443009875815
554,20220523.0,3.187046197251613,5.602795065830042
555,20220524.0,4.045433107363557,4.791115142086347
556,20220525.0,4.349454603839478,6.617620229736256
557,20220526.0,4.862554158880547,7.8327261208233745
558,20220527.0,6.071128569224839,5.791468494610367
559,20220530.0,6.145995966154503,7.370563429927063
560,20220531.0,4.999790352467835,8.44311494995662
561,20220601.0,4.934092209168279,6.365640764983051
562,20220602.0,4.145101527146654,4.907776967875725
563,20220606.0,3.957121306560341,6.657277463110374
564,20220607.0,4.093238814280065,6.58813759875886
565,20220608.0,4.222152812848163,5.3503989779775045
566,20220609.0,3.820777795807715,5.21180944808429
567,20220610.0,3.807956618367661,5.765454674193723
568,20220613.0,3.89537177192065,6.382852132053931
569,20220614.0,4.014741523446638,5.994035154622095
570,20220615.0,4.523233186521707,6.048874747322924
571,20220616.0,4.006357799634631,5.103874680746123
572,20220617.0,3.902362845535384,4.599256631871826
573,20220620.0,3.708191757800195,5.355793160002103
574,20220621.0,4.153550514847379,7.0136058633607785
575,20220622.0,3.8450280916746102,6.188379303617185
576,20220623.0,3.5431096989296105,4.029835426375664
