date	Labels	Values
20230607	涨幅均值	0.4765438530034095
20230608	涨幅均值	-0.5256714230991386
20230609	涨幅均值	0.5730173679533591
20230612	涨幅均值	0.6891296967555696
20230613	涨幅均值	0.4181625359090762
20230614	涨幅均值	0.1039785563816167
20230615	涨幅均值	0.3744130061175168
20230616	涨幅均值	0.7170690194364014
20230619	涨幅均值	0.0459845248085061
20230620	涨幅均值	-0.4336326833164059
20230621	涨幅均值	-1.4956210068514928
20230626	涨幅均值	-1.729188612467338
20230627	涨幅均值	1.9133845519085235
20230628	涨幅均值	-0.2626409136435936
20230629	涨幅均值	0.947945052684639
20230630	涨幅均值	1.2069491099421026
20230703	涨幅均值	0.4281753546039855
20230704	涨幅均值	0.6748113089502419
20230705	涨幅均值	-0.5989344219403054
20230706	涨幅均值	-0.0753500077884402
20230707	涨幅均值	-0.5039558750384384
20230710	涨幅均值	0.1163748912148862
20230711	涨幅均值	0.8417134416001842
20230712	涨幅均值	-1.1136940838729004
20230713	涨幅均值	1.013052503799598
20230714	涨幅均值	0.0214210651182086
20230717	涨幅均值	-0.2328503926896622
20230718	涨幅均值	0.0177195349502259
20230719	涨幅均值	-0.1235998886241685
20230720	涨幅均值	-1.0578115919638889
20230721	涨幅均值	-0.3161164983987253
20230724	涨幅均值	-0.0336659107985294
20230725	涨幅均值	1.6571144905749415
20230726	涨幅均值	-0.3739597202823109
20230727	涨幅均值	-0.6545178276201957
20230728	涨幅均值	0.7405777662743329
20230731	涨幅均值	0.827564812233972
20230801	涨幅均值	-0.23880428865793
20230802	涨幅均值	-0.1242156384654297
20230803	涨幅均值	-0.0661550915649364
20230804	涨幅均值	0.0938140514340363
20230807	涨幅均值	-0.5732125271210977
20230808	涨幅均值	-0.1573886326833035
20230809	涨幅均值	-0.3074764149203083
20230810	涨幅均值	0.3774923847774923
20230811	涨幅均值	-1.5772008550208894
20230814	涨幅均值	0.3867061733373292
20230815	涨幅均值	-0.5134427719429592
20230816	涨幅均值	-0.9272566119585516
20230817	涨幅均值	1.323946903453051
20230818	涨幅均值	-1.2213819108141533
20230821	涨幅均值	-0.6383359963642995
20230822	涨幅均值	0.2071915800702395
20230823	涨幅均值	-1.6982256440291006
20230824	涨幅均值	-0.0840140198080355
20230825	涨幅均值	-1.899920252639877
20230828	涨幅均值	0.9168373534550752
20230829	涨幅均值	3.6007297820644784
20230830	涨幅均值	0.7639858800095617
20230831	涨幅均值	-0.4832496293692452
20230901	涨幅均值	0.0878831248698925
20230904	涨幅均值	1.3365010561993402
20230905	涨幅均值	-0.4265594538719026
20230906	涨幅均值	0.5370788146897255
20230907	涨幅均值	-1.6892363093446494
20230908	涨幅均值	0.3084986644076898
20230911	涨幅均值	0.9191205555664632
20230912	涨幅均值	-0.0909829563624251
20230913	涨幅均值	-1.08127120406324
20230914	涨幅均值	-0.7872460246942692
20230915	涨幅均值	0.1779608980308596
20230918	涨幅均值	0.6902339187173183
20230919	涨幅均值	-0.985843436285538
20230920	涨幅均值	-0.6995222365916791
20230921	涨幅均值	-0.6900959293536205
20230922	涨幅均值	1.8696872211011213
20230925	涨幅均值	-0.4287821724788658
20230926	涨幅均值	-0.4040524229547859
20230927	涨幅均值	0.4241313846709059
20230928	涨幅均值	1.0055544416504836
20231009	涨幅均值	-0.4738339350604322
20231010	涨幅均值	-0.2614567950348628
20231011	涨幅均值	0.2584671304302703
20231012	涨幅均值	0.5407865855758689
20231013	涨幅均值	-0.6525376873493737
20231016	涨幅均值	-0.600963548412063
20231017	涨幅均值	-0.1147096642745593
20231018	涨幅均值	-1.800999405352877
20231019	涨幅均值	-0.8870656934798129
20231020	涨幅均值	-0.9115528730977356
20231023	涨幅均值	-2.3801960528644672
20231024	涨幅均值	2.448220624868105
20231025	涨幅均值	1.3989197760946643
20231026	涨幅均值	0.325651559948288
20231027	涨幅均值	1.491094075775809
20231030	涨幅均值	1.291960882284812
20231031	涨幅均值	-0.3342257153114801
20231101	涨幅均值	0.2311579248413507
20231102	涨幅均值	-1.0026979384953534
20231103	涨幅均值	1.4082651316647266
20231106	涨幅均值	2.016206124843525
20231107	涨幅均值	0.5363813358999442
20231108	涨幅均值	0.2161903825635797
20231109	涨幅均值	-0.6039969106678971
20231110	涨幅均值	-0.149152717427567
20231113	涨幅均值	1.046553793497165
20231114	涨幅均值	0.5422069850840195
20231115	涨幅均值	0.6225502695969342
20231116	涨幅均值	-0.7180266210295281
20231117	涨幅均值	0.7962988757837434
20231120	涨幅均值	0.980164889739516
20231121	涨幅均值	-0.5161236527060864
20231122	涨幅均值	-0.9642027632326892
20231123	涨幅均值	0.9421934619292104
20231124	涨幅均值	-1.1969562956030564
20231127	涨幅均值	-0.0024665257402667
20231128	涨幅均值	0.8334239889328452
20231129	涨幅均值	-0.5577250457742161
20231130	涨幅均值	-0.5330260444350354
20231201	涨幅均值	0.6247024439194909
20231204	涨幅均值	0.0107610547548335
20231205	涨幅均值	-1.7761639265120803
20231206	涨幅均值	0.5102452507442822
20231207	涨幅均值	-0.3041555223133054
20231208	涨幅均值	-0.8387005929040804
20231211	涨幅均值	1.0663476357121793
20231212	涨幅均值	0.4584034063571778
20231213	涨幅均值	-0.5934713286654766
20231214	涨幅均值	-0.2541690911323511
20231215	涨幅均值	-0.4126851173779458
20231218	涨幅均值	-1.3354366735466556
20231219	涨幅均值	0.1908354653066911
20231220	涨幅均值	-0.9754057899775008
20231221	涨幅均值	0.6986014407081569
20231222	涨幅均值	-1.2887542091366389
20231225	涨幅均值	-0.3385429963162553
20231226	涨幅均值	-1.2858252152662002
20231227	涨幅均值	0.7790812137723192
20231228	涨幅均值	1.9376388043326205
20231229	涨幅均值	1.547348436762246
20240102	涨幅均值	0.1483478858770081
20240103	涨幅均值	-0.422274832231261
20240104	涨幅均值	-0.3313342751857889
20240105	涨幅均值	-1.666350231009856
20240108	涨幅均值	-1.9409146546055431
20240109	涨幅均值	0.5542982409176171
20240110	涨幅均值	-0.8841559389135565
20240111	涨幅均值	1.6991230998133946
20240112	涨幅均值	-0.7410521751016915
20240115	涨幅均值	-0.1800521248008866
20240116	涨幅均值	-0.3885742116951475
20240117	涨幅均值	-2.501720049597802
20240118	涨幅均值	-0.678576879473645
20240119	涨幅均值	-1.2814120655944794
20240122	涨幅均值	-5.733880530066511
20240123	涨幅均值	0.2793456360495613
20240124	涨幅均值	1.5247958864130993
20240125	涨幅均值	3.625422423905991
20240126	涨幅均值	-0.3644079523231791
20240129	涨幅均值	-3.019363274292076
20240130	涨幅均值	-3.188361519876665
20240131	涨幅均值	-4.736904770842338
20240201	涨幅均值	-1.474150815623961
20180129	涨幅中位	-1.3827163865792136
20180130	涨幅中位	-0.0720462777646702
20180131	涨幅中位	-2.500000000000002
20180201	涨幅中位	-4.36933996899731
20180202	涨幅中位	-0.6428976632045447
20180205	涨幅中位	-0.6635726363252104
20180206	涨幅中位	-6.041576723314618
20180207	涨幅中位	0.7638892572768285
20180208	涨幅中位	1.3496932515337343
20180209	涨幅中位	-3.3175355450236976
20180212	涨幅中位	2.507836990595602
20180213	涨幅中位	0.0
20180214	涨幅中位	0.1880583396402513
20180222	涨幅中位	1.567656765676584
20180223	涨幅中位	0.2258628957383157
20180226	涨幅中位	2.1689962967435417
20180227	涨幅中位	0.0
20180228	涨幅中位	-0.1078749906903986
20180301	涨幅中位	1.0905125408942062
20180302	涨幅中位	-0.731484371516472
20180305	涨幅中位	0.3681208558454218
20180306	涨幅中位	0.9005888465535072
20180307	涨幅中位	-0.8849557522123797
20180308	涨幅中位	0.6167400881057272
20180309	涨幅中位	1.3678156357559867
20180312	涨幅中位	1.1547344110854452
20180313	涨幅中位	-0.774336283185828
20180314	涨幅中位	-1.1573250513785438
20180315	涨幅中位	-0.9166302924487169
20180316	涨幅中位	-0.1953923794904
20180319	涨幅中位	0.3076923076922977
20180320	涨幅中位	0.0622665006226652
20180321	涨幅中位	-0.6186909801367713
20180322	涨幅中位	0.0
20180323	涨幅中位	-6.288346124087746
20180326	涨幅中位	1.371571072319222
20180327	涨幅中位	2.412645590682194
20180328	涨幅中位	-0.6876793089315603
20180329	涨幅中位	0.9476631927860856
20180330	涨幅中位	1.128318804980577
20180402	涨幅中位	0.0
20180403	涨幅中位	-1.3140604467805628
20180404	涨幅中位	-0.5437255175698708
20180409	涨幅中位	0.0
20180410	涨幅中位	0.3205128205128194
20180411	涨幅中位	0.4632349193831819
20180412	涨幅中位	-0.8095981504433192
20180413	涨幅中位	-0.2777777777777879
20180416	涨幅中位	-1.042877912875223
20180417	涨幅中位	-2.1938849180564546
20180418	涨幅中位	0.9861932938856066
20180419	涨幅中位	0.1224740202078411
20180420	涨幅中位	-2.53394842210632
20180423	涨幅中位	-0.4524886877828038
20180424	涨幅中位	2.09607146779921
20180425	涨幅中位	0.1547987616099089
20180426	涨幅中位	-2.123456790123457
20180427	涨幅中位	0.3735990037360137
20180502	涨幅中位	-0.454545454545463
20180503	涨幅中位	0.8294590927333201
20180504	涨幅中位	-0.285714285714278
20180507	涨幅中位	1.565878764951223
20180508	涨幅中位	0.4721840463019822
20180509	涨幅中位	-0.1324895287985794
20180510	涨幅中位	0.3190810465858451
20180511	涨幅中位	-1.2397149013922082
20180514	涨幅中位	-0.6960556844547439
20180515	涨幅中位	0.9360374414976612
20180516	涨幅中位	-0.7447866781552681
20180517	涨幅中位	-0.2889130026501874
20180518	涨幅中位	0.4545548461745152
20180521	涨幅中位	1.132075471698113
20180522	涨幅中位	0.2385219320703235
20180523	涨幅中位	-1.3056773055855952
20180524	涨幅中位	-0.3013653013652917
20180525	涨幅中位	-0.9397024275646038
20180528	涨幅中位	-0.9856137079140904
20180529	涨幅中位	-0.6675955060315153
20180530	涨幅中位	-4.035045001701504
20180531	涨幅中位	1.5277777777777724
20180601	涨幅中位	-0.8112495612495607
20180604	涨幅中位	0.0
20180605	涨幅中位	1.4371257485030098
20180606	涨幅中位	0.0
20180607	涨幅中位	-1.023454343898117
20180608	涨幅中位	-1.3905715076768963
20180611	涨幅中位	-0.6863421215273058
20180612	涨幅中位	0.6459800058420617
20180613	涨幅中位	-1.926497552273182
20180614	涨幅中位	-0.2439024390243904
20180615	涨幅中位	-2.4999999999999964
20180619	涨幅中位	-8.856453735356807
20180620	涨幅中位	1.2391575844019398
20180621	涨幅中位	-2.6835043409629056
20180622	涨幅中位	1.5772870662460692
20180625	涨幅中位	-0.3686664129607553
20180626	涨幅中位	1.07910228338417
20180627	涨幅中位	-0.5730659025787954
20180628	涨幅中位	-1.0204081632653184
20180629	涨幅中位	2.795975989601207
20180702	涨幅中位	-1.6447368421052544
20180703	涨幅中位	1.546391752577314
20180704	涨幅中位	-1.9455252918287869
20180705	涨幅中位	-2.758620689655178
20180706	涨幅中位	0.5041246562786483
20180709	涨幅中位	2.0408163265306145
20180710	涨幅中位	0.5845106111595166
20180711	涨幅中位	-2.7661438398298657
20180712	涨幅中位	2.5625754035521697
20180713	涨幅中位	0.0912825193975397
20180716	涨幅中位	-0.1302936572877888
20180717	涨幅中位	0.0
20180718	涨幅中位	-0.5730659025787954
20180719	涨幅中位	-1.375515818431905
20180720	涨幅中位	1.1077263915812765
20180723	涨幅中位	0.876842472568995
20180724	涨幅中位	1.5839493136219571
20180725	涨幅中位	-0.1508408445646314
20180726	涨幅中位	-0.1833180568285963
20180727	涨幅中位	-0.697999069334565
20180730	涨幅中位	-1.6826923076923128
20180731	涨幅中位	0.2252252252252118
20180801	涨幅中位	-1.7751479289940808
20180802	涨幅中位	-3.135313531353124
20180803	涨幅中位	-1.0282776349614275
20180806	涨幅中位	-1.762467525132727
20180807	涨幅中位	2.594810379241519
20180808	涨幅中位	-1.5097690941385469
20180809	涨幅中位	1.952085181898844
20180810	涨幅中位	0.4132231404958775
20180813	涨幅中位	0.0
20180814	涨幅中位	-0.1366120218579292
20180815	涨幅中位	-2.124773960217008
20180816	涨幅中位	-0.9454949944382784
20180817	涨幅中位	-1.7543859649122862
20180820	涨幅中位	0.5633802816901401
20180821	涨幅中位	0.8111763702385866
20180822	涨幅中位	-1.233037703700468
20180823	涨幅中位	0.4600219278798501
20180824	涨幅中位	-0.2853338818922857
20180827	涨幅中位	1.754385964912264
20180828	涨幅中位	0.0
20180829	涨幅中位	-0.6418485237483895
20180830	涨幅中位	-1.6129032258064502
20180831	涨幅中位	-0.9771986970683932
20180903	涨幅中位	-0.2430133657351119
20180904	涨幅中位	1.0055172103662913
20180905	涨幅中位	-1.4331210191082744
20180906	涨幅中位	-0.4213491457619567
20180907	涨幅中位	0.2087682672233803
20180910	涨幅中位	-1.9165502860094552
20180911	涨幅中位	0.3012048192771122
20180912	涨幅中位	0.1114839671886636
20180913	涨幅中位	0.766283524904221
20180914	涨幅中位	-0.8404579222993591
20180917	涨幅中位	-1.6666666666666607
20180918	涨幅中位	1.6071428571428736
20180919	涨幅中位	0.81367018881916
20180920	涨幅中位	-0.3652995456274122
20180921	涨幅中位	1.143292682926833
20180925	涨幅中位	-0.4597701149425148
20180926	涨幅中位	0.1169590643274931
20180927	涨幅中位	-1.765157329240208
20180928	涨幅中位	0.8287292817679592
20181008	涨幅中位	-3.3760186263096514
20181009	涨幅中位	0.3072196620583778
20181010	涨幅中位	0.2306215820433665
20181011	涨幅中位	-8.953594473049604
20181012	涨幅中位	-1.0680852653601525
20181015	涨幅中位	-1.2563817980022207
20181016	涨幅中位	-1.8324607329842868
20181017	涨幅中位	1.033591731266159
20181018	涨幅中位	-2.976190476190488
20181019	涨幅中位	2.08792486279904
20181022	涨幅中位	4.695652173913034
20181023	涨幅中位	-1.5925687171737424
20181024	涨幅中位	0.1175102735186284
20181025	涨幅中位	-0.8333333333333359
20181026	涨幅中位	0.5200526345900847
20181029	涨幅中位	-1.3349514563106737
20181030	涨幅中位	1.0869565217391353
20181031	涨幅中位	1.2730677562138193
20181101	涨幅中位	0.2243444561880303
20181102	涨幅中位	2.4216524216524427
20181105	涨幅中位	0.4744958481613492
20181106	涨幅中位	-0.5329949581923621
20181107	涨幅中位	-0.4345308526975566
20181108	涨幅中位	-0.3680981595092114
20181109	涨幅中位	-0.3154574132492094
20181112	涨幅中位	2.7459954233409745
20181113	涨幅中位	1.7064846416382284
20181114	涨幅中位	-0.287365813377366
20181115	涨幅中位	1.5094339622641506
20181116	涨幅中位	0.5141388174807249
20181119	涨幅中位	0.1068376068376064
20181120	涨幅中位	-2.93040293040292
20181121	涨幅中位	0.6707710304902692
20181122	涨幅中位	0.0
20181123	涨幅中位	-4.622641509433967
20181126	涨幅中位	-0.1955080917034224
20181127	涨幅中位	0.60606060606061
20181128	涨幅中位	1.0344827586207028
20181129	涨幅中位	-2.628891905455238
20181130	涨幅中位	0.6145741878841093
20181203	涨幅中位	2.960526315789469
20181204	涨幅中位	0.591715976331364
20181205	涨幅中位	-1.015228426395942
20181206	涨幅中位	-1.8275437038607845
20181207	涨幅中位	0.1225490196078427
20181210	涨幅中位	-1.422475106685639
20181211	涨幅中位	0.6611570247933907
20181212	涨幅中位	0.0
20181213	涨幅中位	0.6976744186046657
20181214	涨幅中位	-2.6565464895635604
20181217	涨幅中位	0.0
20181218	涨幅中位	-0.6764843792902875
20181219	涨幅中位	-1.2145748987854366
20181220	涨幅中位	0.3852962680261584
20181221	涨幅中位	-0.6872852233676952
20181224	涨幅中位	0.7827788649706457
20181225	涨幅中位	-1.4434423043790057
20181226	涨幅中位	-0.2774887270204584
20181227	涨幅中位	-1.5873015873015817
20181228	涨幅中位	0.0693161812212239
20190102	涨幅中位	-0.1361652744253982
20190103	涨幅中位	-0.2626970227670666
20190104	涨幅中位	2.2727272727272707
20190107	涨幅中位	1.628775212992617
20190108	涨幅中位	-0.2801120448179373
20190109	涨幅中位	0.0
20190110	涨幅中位	-0.3623188405797006
20190111	涨幅中位	0.6835659910830683
20190114	涨幅中位	-0.6824146981627255
20190115	涨幅中位	0.9779951100244544
20190116	涨幅中位	-0.3236245954692518
20190117	涨幅中位	-1.2198503848599274
20190118	涨幅中位	0.6461207134573987
20190121	涨幅中位	0.3341689884478582
20190122	涨幅中位	-1.1532125205930832
20190123	涨幅中位	0.0
20190124	涨幅中位	0.304878048780477
20190125	涨幅中位	-0.8113590263691739
20190128	涨幅中位	-0.7416563658838138
20190129	涨幅中位	-2.021772939346811
20190130	涨幅中位	-1.2084592145015116
20190131	涨幅中位	-1.4865111792439878
20190201	涨幅中位	2.7118644067796405
20190211	涨幅中位	2.505010020040088
20190212	涨幅中位	1.0763209393346296
20190213	涨幅中位	1.4423702052568044
20190214	涨幅中位	0.1100110011001076
20190215	涨幅中位	-0.3428571428571336
20190218	涨幅中位	3.0079786333264136
20190219	涨幅中位	-0.140254937445905
20190220	涨幅中位	0.0
20190221	涨幅中位	-0.7317884556091003
20190222	涨幅中位	1.598353358312954
20190225	涨幅中位	4.513888888888884
20190226	涨幅中位	-0.3697735937899904
20190227	涨幅中位	-0.4942339373970372
20190228	涨幅中位	0.5575830335960874
20190301	涨幅中位	0.2275315800372768
20190304	涨幅中位	1.107817894275831
20190305	涨幅中位	1.950107667081536
20190306	涨幅中位	1.728252830403365
20190307	涨幅中位	1.3305634009311174
20190308	涨幅中位	-5.267857142857146
20190311	涨幅中位	3.9456943886433615
20190312	涨幅中位	1.255886970172693
20190313	涨幅中位	-1.978417266187038
20190314	涨幅中位	-3.0226700251889227
20190315	涨幅中位	1.2687427912341231
20190318	涨幅中位	2.169197396963129
20190319	涨幅中位	0.0
20190320	涨幅中位	-0.3455187493716705
20190321	涨幅中位	0.6504065040650486
20190322	涨幅中位	0.0
20190325	涨幅中位	-1.4141414141414232
20190326	涨幅中位	-2.92947853318562
20190327	涨幅中位	0.3980539584254705
20190328	涨幅中位	-1.3978494623655968
20190329	涨幅中位	2.5772616982353336
20190401	涨幅中位	3.1728185861919056
20190402	涨幅中位	0.0754147812971339
20190403	涨幅中位	0.8099688473520272
20190404	涨幅中位	-0.0909504320145471
20190408	涨幅中位	-1.0821538803062636
20190409	涨幅中位	0.4375730777675057
20190410	涨幅中位	-0.4496402877697703
20190411	涨幅中位	-2.0689655172413834
20190412	涨幅中位	0.0
20190415	涨幅中位	-0.9577021263585894
20190416	涨幅中位	1.703163017031617
20190417	涨幅中位	0.3726708074534013
20190418	涨幅中位	-1.0062893081761004
20190419	涨幅中位	0.5047318611987484
20190422	涨幅中位	-1.530612244897955
20190423	涨幅中位	-1.9830028328611804
20190424	涨幅中位	0.8664259927797957
20190425	涨幅中位	-4.223744292237431
20190426	涨幅中位	-1.17647058823529
20190429	涨幅中位	-3.858520900321549
20190430	涨幅中位	1.269841269841265
20190506	涨幅中位	-8.294104177021367
20190507	涨幅中位	1.477171289714685
20190508	涨幅中位	-0.2552978374832648
20190509	涨幅中位	-0.7426512381095374
20190510	涨幅中位	3.078896728672232
20190513	涨幅中位	-0.9020906595826106
20190514	涨幅中位	-0.9539473684210488
20190515	涨幅中位	1.7287107597429907
20190516	涨幅中位	0.5681818181818121
20190517	涨幅中位	-3.874180507766589
20190520	涨幅中位	-0.375939849624074
20190521	涨幅中位	1.4909478168263934
20190522	涨幅中位	-0.9036144578313144
20190523	涨幅中位	-2.1962611128111096
20190524	涨幅中位	-0.3911349543081033
20190527	涨幅中位	2.4978466838932123
20190528	涨幅中位	-0.2063558979206847
20190529	涨幅中位	0.1242236024844745
20190530	涨幅中位	-0.8448540706605168
20190531	涨幅中位	-0.1399586294436094
20190603	涨幅中位	-1.546626267553447
20190604	涨幅中位	-1.544401544401541
20190605	涨幅中位	0.0
20190606	涨幅中位	-2.3499035159047
20190610	涨幅中位	0.9638843876618176
20190611	涨幅中位	3.378378378378377
20190612	涨幅中位	-0.717038912712703
20190613	涨幅中位	0.4579292267365531
20190614	涨幅中位	-2.240092640247044
20190617	涨幅中位	0.0538213132400544
20190618	涨幅中位	-0.1485884101040224
20190619	涨幅中位	1.061768116356976
20190620	涨幅中位	1.371689895470385
20190621	涨幅中位	1.449275362318847
20190624	涨幅中位	-0.3357314920970244
20190625	涨幅中位	-1.158589808124827
20190626	涨幅中位	0.0
20190627	涨幅中位	0.286259802622768
20190628	涨幅中位	-1.4439096630877502
20190701	涨幅中位	2.481389578163773
20190702	涨幅中位	-0.1377416565708833
20190703	涨幅中位	-1.157024793388417
20190704	涨幅中位	-0.2980627586463502
20190705	涨幅中位	0.2123142250530785
20190708	涨幅中位	-3.675726622003711
20190709	涨幅中位	0.2528445006320989
20190710	涨幅中位	-0.767310892102907
20190711	涨幅中位	0.0
20190712	涨幅中位	0.2642012536471672
20190715	涨幅中位	0.7978723404255428
20190716	涨幅中位	0.1175782610859488
20190717	涨幅中位	-0.2176278563656097
20190718	涨幅中位	-1.9533066860465187
20190719	涨幅中位	0.3828277118271495
20190722	涨幅中位	-2.9038112522686066
20190723	涨幅中位	0.9439899307740696
20190724	涨幅中位	0.9740259740259604
20190725	涨幅中位	0.0
20190726	涨幅中位	0.0
20190729	涨幅中位	-0.278551532033422
20190730	涨幅中位	0.360230547550433
20190731	涨幅中位	-0.77605321507761
20190801	涨幅中位	-0.5154639175257714
20190802	涨幅中位	-1.8633540372670845
20190805	涨幅中位	-1.2354657687991044
20190806	涨幅中位	-3.254705372524269
20190807	涨幅中位	-0.4024144869215207
20190808	涨幅中位	0.424628450106157
20190809	涨幅中位	-1.3029315960912058
20190812	涨幅中位	1.4084507042253502
20190813	涨幅中位	-0.8547008547008517
20190814	涨幅中位	0.4040404040403844
20190815	涨幅中位	0.0
20190816	涨幅中位	0.2217294900221711
20190819	涨幅中位	2.717391304347827
20190820	涨幅中位	-0.0091776798825216
20190821	涨幅中位	-0.1344086021505486
20190822	涨幅中位	0.2000008000031972
20190823	涨幅中位	-0.4671533244949288
20190826	涨幅中位	-1.1149523575448406
20190827	涨幅中位	1.6666666666666607
20190828	涨幅中位	-0.113156209987203
20190829	涨幅中位	-0.3436426116838587
20190830	涨幅中位	-1.6241299303944134
20190902	涨幅中位	2.0581019129448763
20190903	涨幅中位	0.2652519893899141
20190904	涨幅中位	0.5651999306335087
20190905	涨幅中位	0.5971139656726354
20190906	涨幅中位	0.1919414081352211
20190909	涨幅中位	1.55062804162579
20190910	涨幅中位	0.0
20190911	涨幅中位	-0.6622516556291425
20190912	涨幅中位	0.4769475357710773
20190916	涨幅中位	0.0804505229283991
20190917	涨幅中位	-2.5641025641025603
20190918	涨幅中位	0.0
20190919	涨幅中位	0.7782101167315147
20190920	涨幅中位	-0.1278363825041095
20190923	涨幅中位	-1.232658956343774
20190924	涨幅中位	0.0
20190925	涨幅中位	-1.9487576803679296
20190926	涨幅中位	-2.6091494962330875
20190927	涨幅中位	0.6825938566553003
20190930	涨幅中位	-1.0101010101010055
20191008	涨幅中位	0.0
20191009	涨幅中位	0.8160237388723957
20191010	涨幅中位	0.8400421050155593
20191011	涨幅中位	0.0
20191014	涨幅中位	1.2345679012345734
20191015	涨幅中位	-1.0638297872340383
20191016	涨幅中位	-0.7490636704119868
20191017	涨幅中位	-0.3127445226917047
20191018	涨幅中位	-1.4420601283371692
20191021	涨幅中位	-0.3513046544428744
20191022	涨幅中位	0.8417508417508435
20191023	涨幅中位	-0.7112970711297018
20191024	涨幅中位	0.0
20191025	涨幅中位	0.5037783375314797
20191028	涨幅中位	1.272084805653706
20191029	涨幅中位	-1.5554148291121728
20191030	涨幅中位	-1.3718411552346543
20191031	涨幅中位	-1.0638297872340383
20191101	涨幅中位	0.8195667410707208
20191104	涨幅中位	0.0
20191105	涨幅中位	0.0
20191106	涨幅中位	-1.016949152542379
20191107	涨幅中位	0.3521126760563486
20191108	涨幅中位	-0.3189800777354978
20191111	涨幅中位	-2.732988793743873
20191112	涨幅中位	0.2443495108531812
20191113	涨幅中位	-0.5947958678270693
20191114	涨幅中位	0.2821187065885855
20191115	涨幅中位	-1.3350962970872349
20191118	涨幅中位	0.5298013245033095
20191119	涨幅中位	1.4181750820366212
20191120	涨幅中位	-0.877192982456132
20191121	涨幅中位	-0.0729927007299235
20191122	涨幅中位	-0.7579135086937083
20191125	涨幅中位	0.0
20191126	涨幅中位	-0.2205074345284996
20191127	涨幅中位	-0.2583979328165453
20191128	涨幅中位	-0.4018754186202344
20191129	涨幅中位	0.1085195182039533
20191202	涨幅中位	0.0
20191203	涨幅中位	0.4595588235293935
20191204	涨幅中位	0.0
20191205	涨幅中位	0.720937283437284
20191206	涨幅中位	0.3364173952409288
20191209	涨幅中位	0.0
20191210	涨幅中位	0.1170278620810538
20191211	涨幅中位	-0.3773584905660265
20191212	涨幅中位	-0.4778972520907865
20191213	涨幅中位	0.9970919876388872
20191216	涨幅中位	1.2942191544434989
20191217	涨幅中位	1.0442260442260265
20191218	涨幅中位	-0.1190476190476186
20191219	涨幅中位	0.5305039787798393
20191220	涨幅中位	-0.9671179883945836
20191223	涨幅中位	-2.1621621621621623
20191224	涨幅中位	1.2685392009992302
20191225	涨幅中位	0.0
20191226	涨幅中位	0.5355947599923527
20191227	涨幅中位	-0.6683379768957165
20191230	涨幅中位	0.4465393477490198
20191231	涨幅中位	0.3338102050548519
20200102	涨幅中位	1.4097905960207435
20200103	涨幅中位	0.2145922746781048
20200106	涨幅中位	0.2460024600245969
20200107	涨幅中位	0.9756097560975618
20200108	涨幅中位	-1.8198377214770745
20200109	涨幅中位	1.2789210729792444
20200110	涨幅中位	-0.4975124378109485
20200113	涨幅中位	0.5870841487279677
20200114	涨幅中位	-0.2375296912113911
20200115	涨幅中位	-0.8298755186721962
20200116	涨幅中位	-0.7238802262448385
20200117	涨幅中位	-0.4634402443680852
20200120	涨幅中位	0.6113537117903967
20200121	涨幅中位	-1.5544041450777255
20200122	涨幅中位	0.0
20200123	涨幅中位	-3.580609742466978
20200203	涨幅中位	-9.990530090726384
20200204	涨幅中位	-1.607717041800638
20200205	涨幅中位	2.0214402684522126
20200206	涨幅中位	1.7554479418886215
20200207	涨幅中位	0.596748375701317
20200210	涨幅中位	1.5602836879432758
20200211	涨幅中位	-0.5385996409335791
20200212	涨幅中位	1.0663507109004655
20200213	涨幅中位	-1.4758675708017588
20200214	涨幅中位	-0.0581996468899614
20200217	涨幅中位	2.952029520295208
20200218	涨幅中位	1.3574660633484117
20200219	涨幅中位	-0.7267833109017352
20200220	涨幅中位	1.4285714285714235
20200221	涨幅中位	0.4340750057115206
20200224	涨幅中位	0.4360189573459738
20200225	涨幅中位	-1.493848857644986
20200226	涨幅中位	-0.9695577297646808
20200227	涨幅中位	0.0
20200228	涨幅中位	-5.584512285927035
20200302	涨幅中位	3.738816998162797
20200303	涨幅中位	0.7194244604316502
20200304	涨幅中位	0.8571428571428452
20200305	涨幅中位	1.5717092337917515
20200306	涨幅中位	-0.5178776403445717
20200309	涨幅中位	-3.703703703703709
20200310	涨幅中位	1.8518518518518376
20200311	涨幅中位	-1.169970874303233
20200312	涨幅中位	-2.2895125553914264
20200313	涨幅中位	-1.7005869819128885
20200316	涨幅中位	-3.749999999999998
20200317	涨幅中位	-0.5633802816901401
20200318	涨幅中位	-1.8287614297589287
20200319	涨幅中位	0.5973715651135025
20200320	涨幅中位	1.2165450121654375
20200323	涨幅中位	-3.834649741734275
20200324	涨幅中位	1.9108280254777064
20200325	涨幅中位	1.913730961516092
20200326	涨幅中位	-1.404056162246492
20200327	涨幅中位	-0.3612283067287281
20200330	涨幅中位	-2.4691358024691468
20200331	涨幅中位	-0.3267973856209027
20200401	涨幅中位	-0.5502063273727487
20200402	涨幅中位	1.7543859649122862
20200403	涨幅中位	-0.872346686147979
20200407	涨幅中位	2.633832976445394
20200408	涨幅中位	0.2801120448179262
20200409	涨幅中位	0.3603603603603789
20200410	涨幅中位	-2.442966328475432
20200413	涨幅中位	-0.9944064636420168
20200414	涨幅中位	1.501772933630885
20200415	涨幅中位	-0.9810554803788896
