,date,1,2,3,4,5,6,7,8,>9,>7,semo,bar,weighted_emo,weighted_emo_R,short,short_R,long,long_R,position
45,20200413,1.0728476821192054,0.9804520519471134,0.9171701581047736,0.8289085545722714,0.66231647634584,0.6446545339951153,0.5912162162162162,0.5887026388746279,372,1545,9.654742201670665,12.80644704074811,-1.5447782626010031,0.2542542542542543,9.375525633749987,0.18518518518518523,11.19166366990898,0.40640640640640646,10-42%
46,20200414,1.3424036281179137,1.1183310219413856,0.916768180140273,0.862969004893964,0.8318592547654777,0.7800054985214342,0.7544378698224852,0.7455138662316476,635,658,8.65937542763009,12.648921432744404,-1.6304079212597014,0.24624624624624625,9.268229825963374,0.1811811811811812,11.01575123912317,0.36436436436436437,10-42%
47,20200415,1.2936349981224184,1.2178899082568804,1.011091646933512,0.937685953029056,0.8389057750759878,0.833605220228385,0.8040902127542646,0.7325227963525835,641,726,10.140761996129385,12.623807598318953,-1.9660227316412051,0.21821821821821819,9.08968601354574,0.16816816816816815,10.639778456666129,0.30730730730730726,10-42%
48,20200416,1.2292886947323054,1.187793427230047,1.0699120437475296,0.8914027149321266,0.8854489164086687,0.8809135399673735,0.8054372689214657,0.8007914831949166,754,488,9.639236865377075,12.5986937638935,-1.9168674110155575,0.22422422422422428,9.438269735348376,0.18918918918918914,10.502543286777518,0.28728728728728725,10-42%
49,20200417,1.1261682242990654,1.098472993069663,1.0666966664901971,0.8614899505816866,0.8199697428139181,0.7461773700305809,0.7391304347826084,0.7365996891012725,729,609,10.015340462628712,12.53787228220735,-1.9385991803286426,0.22122122122122123,9.70540583028476,0.2122122122122122,10.380836716242701,0.27227227227227224,10-42%
50,20200420,1.1533180778032035,1.0285007500197376,0.9894736842105264,0.9287512476923214,0.8938442211055275,0.8269292031370883,0.7307575580716705,0.6947147530191127,697,615,10.629675932122671,12.477050800521198,-1.8604463980828232,0.23023023023023026,9.874309663821867,0.23023023023023026,10.223720345739247,0.25225225225225223,10-42%
51,20200421,1.124740124740125,0.9793814432989688,0.9439184707230291,0.9137854068577492,0.9025077796082736,0.7908006006480675,0.7811917764214584,0.759391721091202,1022,339,8.926462013812978,12.473818250893352,-1.7179539737274077,0.2392392392392393,10.220017497575899,0.27727727727727725,10.1917110548173,0.2492492492492493,10-42%
52,20200422,1.2213438735177866,1.101665777461616,1.0063603157168766,0.992816091954023,0.9528459726158364,0.9361479007262984,0.8181818181818181,0.7799356743906753,925,380,10.16274777135299,12.470585701265506,-1.8223069218823422,0.23523523523523526,9.81365969641696,0.21921921921921927,10.01338142780601,0.22922922922922928,10-42%
53,20200423,1.2190305206463194,1.032082256433307,0.9857346083932664,0.9591503267973857,0.918939290119227,0.9024559967253378,0.8551211419911116,0.8160377358490565,674,617,11.863147873942632,12.401005125999074,-1.8348525494411128,0.23423423423423428,9.707365548513938,0.21321321321321318,9.949150569601981,0.2232232232232232,10-42%
54,20200424,1.035889070146819,0.92162776373638,0.9128329297820824,0.8802104411169569,0.8229515123771962,0.787779946228488,0.7296527488912059,0.7198700023920879,640,681,8.40442577581976,12.33142455073264,-1.4090679089165725,0.2702702702702703,10.699974951322586,0.3413413413413413,10.048857034626657,0.2332332332332332,10-42%
55,20200427,1.0599664025249012,0.8421902828977346,0.8319738988580752,0.7902276434295441,0.7686303983349714,0.7472440944881891,0.6369759335638601,0.5889924923007053,612,738,7.695507008830223,12.23524572683779,-1.6645593439966397,0.24224224224224222,10.138130966851964,0.26726726726726724,9.957723912962162,0.22422422422422428,10-42%
56,20200428,0.7522795855893154,0.7279438113667311,0.7001935058583366,0.6862191358024692,0.6795252225519288,0.6737938258672749,0.6496430836179163,0.6492678389245634,690,771,7.088181035797533,12.13906690294294,-2.2084124632653364,0.20420420420420415,8.621943614567638,0.12612612612612617,9.808868624997132,0.2122122122122122,10-42%
57,20200429,0.8598013453857476,0.7669698106131635,0.6916509143427563,0.6419213973799127,0.6262680343449281,0.5804730570869643,0.5756441821931864,0.5729546356779387,679,795,7.797628957988543,12.005195491131351,-2.7021145631109835,0.16716716716716717,7.54373128533976,0.048048048048048075,9.586625777342029,0.19419419419419415,10-42%
58,20200430,0.991656546111992,0.8201336734083455,0.7486727589208004,0.7485738679350284,0.7295463567793856,0.6938775510204083,0.645169372465715,0.5748930621397321,902,494,7.805169558670012,11.871324079319765,-3.0020063564559063,0.1291291291291291,7.480795298683616,0.04604604604604601,9.398176297364955,0.18418418418418414,10-42%
59,20200506,1.2042867497325096,0.872808688664974,0.7661179553282755,0.7580338168434066,0.7281425814134943,0.688816396000284,0.6759339704604692,0.6557929425704447,858,538,10.250441128892197,11.867235976631198,-3.2929748418645772,0.09709709709709713,7.694416524949517,0.06006006006006004,9.246704211994686,0.17217217217217218,<10%
60,20200507,1.2253900825095991,0.8368656149021099,0.7794946198664463,0.7269490794016109,0.6744190862775963,0.6453591606133982,0.5872600905439009,0.5655608214849921,884,503,9.315523056796549,11.863147873942632,-2.9557897212154653,0.1351351351351351,8.84327888591222,0.14814814814814814,9.233745224815753,0.16916916916916913,10-42%
61,20200508,1.187786290214567,0.8419585293605159,0.7259368676406126,0.703518512521748,0.6510318130220916,0.6175717663611668,0.5476254016375066,0.4936470866736773,731,688,10.453400018565866,11.770493149501206,-2.8315620329610294,0.14814814814814814,9.48631021271822,0.19619619619619622,9.164021906222523,0.1611611611611612,10-42%
62,20200511,1.233332876543379,1.1431539783729685,0.9515705090920334,0.8799087526043938,0.7281254951671685,0.7013416174834535,0.6968675731484004,0.6581868440374896,703,778,9.91132563681188,11.677838425059782,-2.4320662864071814,0.18418418418418414,9.939358476362857,0.24224224224224222,9.234147453318883,0.17017017017017022,10-42%
63,20200512,1.1483392431713666,0.9954942106688174,0.9637563558957912,0.9265530576517946,0.7272832036876979,0.6930571724116741,0.6589797344514323,0.6388854860005171,638,938,10.1537853982664,11.658629692064018,-2.2446141210210797,0.20320320320320318,10.052336862055025,0.2592592592592593,9.21556030556905,0.16816816816816815,10-42%
64,20200513,1.3048020145394248,1.1532221721496172,1.0175900744442945,0.7286829830721662,0.7111910435681847,0.658831003811944,0.6532617329143211,0.6440893326955273,883,568,8.857069914332023,11.639420959068254,-2.0351501323451906,0.21321321321321318,10.09568219269315,0.2642642642642643,9.149449026470542,0.16016016016016021,10-42%
65,20200514,1.137217073518277,1.1020269876813784,0.8928230109639224,0.8595837819709458,0.8408811715827684,0.8351934734575945,0.7868407167842417,0.6565531897502961,883,584,9.291118410357626,11.60057959336255,-2.187585209425997,0.20620620620620622,9.566312353376112,0.20420420420420415,9.173919998147355,0.16416416416416413,10-42%
66,20200515,1.215421618203914,1.1818688547381755,1.0357544254003934,0.9946017241848196,0.9466145833333331,0.8350149284464121,0.7276901342123852,0.6718353112951978,741,755,11.076342405162247,11.561738227656846,-2.1804238581750734,0.2072072072072072,9.236047847733062,0.18018018018018023,9.235722856954979,0.1711711711711712,10-42%
67,20200518,1.749534858550614,1.385365947352752,1.1118780298797963,1.0791813569309747,0.9591118660519292,0.916051955555097,0.784933730051393,0.7254342025186089,754,715,11.177142325028932,11.507285619784565,-1.901871644427958,0.2272272272272272,9.98473133374575,0.2492492492492493,9.481656710458527,0.18818818818818817,10-42%
68,20200519,1.7502085344480165,1.2874099570632698,1.2279249877445082,1.186421882700838,1.0626964896225028,0.9716466147035658,0.9318143902380898,0.9160281000572132,832,666,13.45680646497705,11.561738227656846,-1.5360000310514543,0.25725725725725723,10.851398771884895,0.36436436436436437,9.66223527102008,0.20120120120120122,10-42%
69,20200520,1.427141950407027,1.1250029790986438,1.0567618404552903,1.0465746673238048,1.0409344380530192,0.9319358873937598,0.8858687810139181,0.7792792792792791,764,720,10.746851272833204,11.507285619784565,-0.8628040752685617,0.34534534534534533,12.130879596526878,0.5505505505505506,10.021542095792897,0.23123123123123124,10-42%
70,20200521,1.4276191951663506,1.1904931754410994,1.0671019481210746,1.06141154903758,1.0362893237552635,0.9107845214523866,0.7884436701509874,0.7681607903375327,572,940,11.5546338698299,11.5546338698299,-0.7440062684731714,0.3633633633633634,11.963125887323699,0.5215215215215215,10.063997099550868,0.23423423423423428,10-42%
71,20200522,1.1988506313780452,1.1926782273603085,1.1599543453448558,1.0135705812574138,0.9451151106754576,0.9192752144295208,0.86135121407969,0.7175301058756971,508,1090,10.350798600975091,11.50373344087109,-0.5828288011915674,0.3943943943943944,11.496652155378378,0.45345345345345345,10.190193429424315,0.2482482482482482,10-42%
72,20200525,1.098352344740177,1.0468573319727517,0.8796610169491523,0.8337217267716184,0.8040623523854511,0.7758263123784837,0.7570772098669096,0.7084954779177941,450,1263,9.963238553101167,11.45283301191228,-0.7215396934780784,0.3673673673673674,10.921836491017102,0.37537537537537535,10.22474562177969,0.2532532532532532,10-42%
73,20200526,1.3256433007985806,1.2585167569959077,1.1731880274217183,0.9664095749017564,0.8463394527704191,0.7309491900025864,0.730263157894737,0.7192084111561141,602,926,11.119780051633128,11.337292580202554,-0.8722499488510671,0.3433433433433434,10.366660870956895,0.2952952952952953,10.221595199510784,0.25125125125125125,10-42%
74,20200527,1.7286146468789123,1.4513274336283182,1.401706211676886,1.2010814748403005,1.1632070702953023,0.8962472406181015,0.8961402555920874,0.8734435212088749,695,762,10.839689045503464,11.221752148492827,-0.983129774167665,0.3253253253253253,10.51290269715834,0.3153153153153153,10.244622343798774,0.25725725725725723,10-42%
75,20200528,1.6632653061224492,1.4307634719241205,1.3945187494871585,1.3148324554522022,1.229441606037082,0.9216300940438872,0.8285585057719391,0.7697061722475294,714,715,10.540600924071793,11.19944723676088,-0.8773592781336319,0.3413413413413413,10.827260149248229,0.35935935935935936,10.40080994461779,0.27627627627627627,10-42%
76,20200529,1.5349632448827797,1.5097915140211815,1.2814814814814817,1.2304299889746415,1.2288029213739589,1.2221608951522147,1.1481564496245658,1.072439146890035,930,424,11.500838565312757,11.221752148492827,-0.9712018538574352,0.3273273273273273,10.754590244814455,0.35035035035035034,10.535276740404072,0.29229229229229226,10-42%
77,20200601,5.73168782537218,2.210550686976474,1.7524399150179255,1.542424242424243,1.4396929824561404,1.3307636925562365,1.2918664678214982,1.2487111957861703,1279,231,17.47005287509387,11.337292580202554,-0.8061570216137568,0.3583583583583584,10.993565139813954,0.3873873873873874,10.675727149672515,0.3103103103103103,10-42%
78,20200602,5.731624286455631,1.8248253154375909,1.593220338983051,1.4274498967865674,1.2916666666666663,1.2883839515857898,1.2273384167032615,1.163381637147669,1050,260,19.108093015682886,11.45283301191228,0.5226479978553105,0.5765765765765766,13.893719000783587,0.7587587587587588,11.22489978214583,0.4154154154154154,42-58%
79,20200603,5.729790405040844,1.718220338983051,1.7097640943622547,1.5185475736859804,1.490518270068049,1.446880337242313,1.1759889140841515,1.1631184206100968,818,359,19.536613951587533,11.476835788612515,2.05496747979765,0.7417417417417418,17.270837788377037,0.964964964964965,11.790038071995449,0.5285285285285286,58-90%
80,20200604,5.727612516073725,3.4659414431830164,1.45150680492547,1.4459745762711864,1.385929180366028,1.3121988120587251,1.2766237428329728,1.253125713929677,906,337,19.098667946241928,11.500838565312757,3.4585612334314852,0.8958958958958959,19.04450839235401,0.983983983983984,12.440947145163516,0.6296296296296297,58-90%
81,20200605,5.726980861542297,2.963492215722004,1.5211864406779665,1.4667816944560903,1.2116720833800292,1.1892737768117132,1.1877420975396942,1.1358541266794626,773,418,19.439503349972632,11.527736217571327,4.451563808699115,0.9459459459459459,19.286208758929956,0.984984984984985,13.049465163061804,0.6986986986986987,>90%
82,20200608,5.725784060968354,2.4502310442035515,1.26906779661017,1.2566401434495122,1.2372529291486805,1.205662188099808,1.042650327386316,0.9864304007494388,735,405,17.980583467115427,11.5546338698299,5.394084482169015,0.9719719719719719,19.309214893629317,0.985985985985986,13.70557471838038,0.7477477477477478,>90%
83,20200609,5.490624597553124,2.199484604202458,2.195351063642911,1.2751596996525834,1.254721689059501,1.2362288135593222,1.1148513564032965,0.9337129169989908,788,356,18.53278523881019,11.558186048743371,5.717828001229593,0.977977977977978,18.768337089198717,0.982982982982983,14.288259829844367,0.7977977977977978,>90%
84,20200610,4.415580613810143,2.006631294439853,1.9415383875890744,1.253177966101695,1.1825619186372296,1.169827255278311,1.063915343915344,0.9209208283226072,703,411,17.43965517512295,11.561738227656846,6.0037610905501975,0.983983983983984,18.434107202514284,0.980980980980981,14.85226755888229,0.8758758758758759,>90%
85,20200611,4.16833063692098,1.689806572810974,1.6659395461606588,1.3485169491525428,1.2509596928982725,1.1048373825870024,1.0752360110537835,1.0324510885103946,698,356,16.336911325180928,11.60057959336255,5.959025684303667,0.982982982982983,17.985374695988902,0.9719719719719719,15.385287129386917,0.9109109109109109,>90%
86,20200612,4.168845621606975,1.6658923757642548,1.593693827896122,1.273305084745763,1.2264299424184264,1.2246567024459356,1.2186995283933069,1.2128257485393124,706,387,17.138135017969894,11.639420959068254,5.726680452572813,0.978978978978979,17.134958548450676,0.960960960960961,15.83988040259447,0.948948948948949,>90%
87,20200615,4.169417561147282,1.3723144201727049,1.3347457627118646,1.2759706067505632,1.1886948176583494,1.1686069090088056,1.1683158911353524,1.1255273616631,758,375,16.86091213061826,11.658629692064018,5.608193049684166,0.9769769769769769,16.842842972107544,0.955955955955956,16.26025803981625,0.968968968968969,>90%
88,20200616,3.527386303648841,1.4364406779661016,1.407562380038388,1.3832259569133898,1.294090540993753,1.2757208246938694,1.165801199957896,1.0403945896471063,792,335,17.272453394973752,11.677838425059782,5.503200591473911,0.974974974974975,16.900131736927108,0.9569569569569569,16.389150375968555,0.973973973973974,>90%
89,20200617,3.168563098466617,1.542853395963233,1.5000191938579657,1.4639098562926405,1.1329976946924931,1.079918002310213,1.041831346634205,1.0038535645472062,928,271,16.098539281099495,11.770493149501206,5.400832046181419,0.972972972972973,17.07740060107209,0.95995995995996,16.411476883611556,0.975975975975976,>90%
90,20200618,2.636583544278699,1.7763243464204097,1.5303009069250637,1.2509596928982725,1.2372935922125508,0.9283460949464012,0.9232288955001862,0.9161654532024904,999,190,14.54156195948172,11.863147873942632,5.163239561798159,0.967967967967968,16.71180870692387,0.9529529529529529,16.403934943666915,0.974974974974975,>90%
91,20200619,2.333133040505219,2.140653964492518,1.436342800280583,1.1811324376199617,1.0377449510423866,0.9560459417032764,0.9546893398375972,0.9486385381246574,1271,130,14.057818770234324,11.867235976631198,4.677656928639609,0.953953953953954,15.612911036493077,0.9099099099099099,16.28100569672813,0.9719719719719719,>90%
92,20200622,2.066450099260061,2.005500538036739,1.2447951970562603,1.1834485827107395,1.1052582789401648,1.011966643575927,0.9948700052346886,0.9409301912355909,1338,111,13.344897707853184,11.871324079319765,4.110270670217801,0.9319319319319319,14.569517702294245,0.8208208208208209,16.140772945294536,0.962962962962963,>90%
93,20200623,1.9451482048179911,1.5956204379562045,1.0722782191509497,1.0609915198956297,1.0390864081681244,0.8018631371802196,0.7997665158748359,0.771276595744681,1052,172,14.753154122644638,12.005195491131351,3.591936318583169,0.9029029029029029,13.82738879710945,0.7487487487487487,16.025162712883418,0.9579579579579579,>90%
94,20200624,1.818338694544967,1.4210008351578902,0.9147005062607224,0.8760837201155969,0.8324222403384964,0.8068264342774147,0.8043107256620707,0.7685434099428268,1090,202,12.578948852028198,12.13906690294294,3.3619350048036054,0.8888888888888888,14.050344843496724,0.7727727727727728,15.954997099608784,0.9569569569569569,58-90%
95,20200629,2.07366477742843,1.7353785900783287,1.377313190263362,0.9862119013062411,0.9444445766928122,0.9144661942872678,0.8951942909978898,0.872333810511355,1082,219,13.50333478511114,12.23524572683779,2.864080633311591,0.8378378378378378,13.617878420413934,0.7347347347347347,15.784094959748948,0.9429429429429429,58-90%
96,20200630,1.905644145245304,1.6605997837245074,1.139801956555805,1.0765517241379312,1.012681719096681,0.8964282680576485,0.8947645152392774,0.8927509443060357,1179,196,13.87573690815631,12.33142455073264,2.6223163919781367,0.8108108108108107,13.297943664180915,0.7027027027027026,15.738059196624391,0.9369369369369369,58-90%
97,20200701,1.590440557759346,1.538536987729878,1.140939597315436,1.0268916142916535,0.9931619525067754,0.9354841137438384,0.9316053692584714,0.8951515887725954,901,276,15.446558612510591,12.401005125999074,2.520009966475584,0.7967967967967968,13.522947797442896,0.7227227227227226,15.656560986110975,0.9279279279279279,58-90%
98,20200702,1.7339373722803222,1.2904125077221351,1.2484766418415707,1.203022058793081,0.9169805924499872,0.8761401529653474,0.8711257548044398,0.8591102514506768,994,216,13.888492611622574,12.470585701265506,2.821386270839106,0.8288288288288288,14.487475814050104,0.8118118118118118,15.53726898557509,0.9219219219219219,58-90%
99,20200703,1.5660639357623691,1.4849483130750882,1.3099268638277883,1.0209601081812036,0.9640080672791298,0.8911844311040769,0.8909815378232613,0.8669022493616936,1096,188,14.172578445644856,12.473818250893352,2.6820722020640595,0.8138138138138138,14.548757306480043,0.8178178178178178,15.241451739212629,0.9049049049049049,58-90%
100,20200706,1.756581080682723,1.577128170637971,1.4856063624157114,1.1818791946308722,1.093209556571321,1.0413111618764277,1.0319172528808025,1.013198643267955,1705,111,14.794775216564563,12.477050800521198,2.689184221733008,0.8148148148148149,14.242938991215247,0.7877877877877878,15.007272525203746,0.8858858858858859,58-90%
101,20200707,2.086554041889216,1.8987115472790217,1.4875456302340564,1.3230198019801982,1.2362712940429583,1.2300019649490517,1.192923898531375,1.08507477633863,1838,75,14.938133737870068,12.527999826274698,2.7571617814444433,0.8208208208208209,14.394399198182391,0.8068068068068068,14.900310071706347,0.8778778778778779,58-90%
102,20200708,2.0029346020804453,1.6692521670879643,1.5915817613923102,1.5069825624656263,1.4779334586374395,1.4616720975875444,1.235783667691707,1.125180732059965,2246,59,14.586840193025555,12.578948852028198,2.9447762838536384,0.8478478478478478,14.762373072481447,0.8458458458458459,14.816136580917135,0.8728728728728729,58-90%
103,20200709,1.7810746138786162,1.6860451035369293,1.681965414159761,1.6690201426772973,1.496926051711743,1.459356339792714,1.3360539749095253,1.2420969733426204,2641,43,16.011580134174256,12.588821307960847,2.9337842053291983,0.8458458458458459,14.767330203115325,0.8468468468468469,14.778696052712423,0.8688688688688688,58-90%
104,20200710,1.8291612068818808,1.7858234331955924,1.6688121597009655,1.562999820607479,1.4697952641065508,1.4377067511531472,1.424075538066602,1.4113120088527422,2451,44,14.986542888276212,12.5986937638935,3.2177424817963765,0.8748748748748749,15.24504869974043,0.8828828828828829,14.765992082853765,0.8678678678678678,58-90%
105,20200713,1.7171607753705818,1.6952290316209084,1.656408429493102,1.6119969545355666,1.592059883388237,1.5242898994764564,1.426692419932187,1.3407707910750508,3140,32,16.29506274987485,12.623807598318953,3.3061090534183855,0.8808808808808809,15.362228313495283,0.8928928928928929,14.80687322659664,0.8698698698698699,58-90%
106,20200714,1.8037938676561749,1.662395857219292,1.652223343781544,1.3300870016880926,1.294195014049142,1.257927143013375,1.236573759347383,1.2177572840504096,3060,42,15.96400373812185,12.648921432744404,3.5932612122889225,0.9039039039039038,15.69641941634034,0.914914914914915,14.931350149190092,0.8798798798798799,>90%
107,20200715,1.7017430102048694,1.6193561391384472,1.547788781007064,1.4154492781665535,1.3638869498290642,1.2752248138804192,1.21813945213985,1.1504565920842018,2666,56,15.260610725587524,12.80644704074811,3.772794561182531,0.9129129129129129,15.958084690640032,0.933933933933934,14.99303354634272,0.8848848848848849,>90%
108,20200716,4.504390724763507,1.7013562913535547,1.519175218548081,1.296183994064708,1.1291721488342716,1.1099946742410791,1.1093562334854674,1.0959409594095937,1494,147,16.53043576029036,12.963972648751811,3.7814632868634384,0.9139139139139139,15.714720559557714,0.9169169169169169,14.940657602792834,0.8818818818818819,>90%
109,20200717,4.374130545598053,1.5304530715975813,1.2714854161906937,1.1890663550188283,1.0792386480388934,1.0346041055718471,1.0181681243179272,0.9001231260565152,1441,176,15.966869792576226,12.980310965424902,3.933998492046973,0.9239239239239239,15.905795317216377,0.928928928928929,15.039139559529094,0.8868868868868869,>90%
