,date,成交量,1,2,3,4,5,6,7,7+,涨停数,跌停数,炸板率,连板高度,连板股数,连板溢价,l_emo,l_bar,h_bar,weighted_emo,weighted_emo_R,short,short_R,long,long_R,position
265,20210203,9533.99532423,32,4,3,1,1,0,0,1,42,20,0.3333333333333333,12,42,1.0891944444444444,41.44962406015036,52.24861111111112,10.0,2.043905854127523,295.0,11.799365699151334,-13.407554129136551,0.20030110481982394,-1546.669945599417,58-90%
266,20210204,9422.31208441,38,5,0,2,1,1,0,1,48,26,0.1864406779661017,13,48,5.0998,47.85692883895132,51.924915311653116,10.0,-1.0165239617313275,365.0,2.9871896730684755,-101.43741894222381,-1.5539700507947847,229.4471311518737,58-90%
267,20210205,8908.70015242,44,4,1,0,0,0,1,1,51,46,0.3544303797468354,14,51,-0.0687800000000001,49.57611940298508,51.601219512195115,10.0,-2.9835561308715235,416.0,-5.971856781767472,84.22369711165518,-2.6310382723359655,149.23045491228783,58-90%
268,20210208,8059.298660250001,50,5,3,0,0,0,0,0,58,20,0.275,3,58,2.641357142857143,50.299628252788104,51.52283197831977,10.0,-2.7870551349480173,409.0,-5.982638419892176,84.2408654924152,-2.8593162757287205,139.144913646998,58-90%
269,20210209,8370.49423789,54,10,3,2,0,0,0,0,69,4,0.188235294117647,4,69,5.514475,61.18518518518518,51.444444444444436,10.0,-3.4481352067180007,428.0,-3.943777635415273,117.38587223533156,-2.291246015459306,165.97573697873977,42-58%
270,20210210,8750.312157710001,30,7,2,3,0,0,0,0,42,10,0.2075471698113207,4,42,1.355033333333333,38.10738007380075,51.52283197831977,10.0,-1.784677282786261,379.0,1.266602293066192,-268.22420863024564,-1.8662051234978048,196.0482267017676,58-90%
271,20210218,10848.37839131,87,6,5,2,2,0,0,0,102,4,0.2661870503597122,5,102,9.046666666666669,88.79301470588234,51.444444444444436,9.5,-4.316769666535681,447.0,-3.724021538270631,122.37416375145368,-2.8630379935137884,139.3146157672856,42-58%
272,20210219,10421.7968454,76,17,4,3,1,2,0,0,103,4,0.0803571428571428,6,103,8.792959999999999,90.61245421245421,51.52283197831977,9.0,2.5014828552669024,285.0,9.559584230622873,-19.502983735646133,-0.02658361931457276,11775.168005348236,58-90%
273,20210222,12926.26085668,50,17,10,1,2,1,2,0,83,7,0.5059523809523809,7,83,6.986833333333333,73.75036496350361,51.601219512195115,9.0,10.651453873624218,134.0,28.339825787378544,-1.1524479528440512,2.896294699742107,-84.62664566629995,58-90%
274,20210223,10210.39709591,35,6,5,4,1,1,1,1,54,2,0.217391304347826,8,54,3.219236363636364,50.83090909090908,51.924915311653116,9.0,13.328048921812497,110.0,29.51973815670165,-0.8970357969549514,2.4395368318624806,-104.34786630124032,58-90%
275,20210224,10633.73148027,35,5,1,0,2,1,0,1,45,15,0.2105263157894736,9,45,1.341615789473684,43.1141304347826,51.601219512195115,9.0,9.138722163872647,150.0,12.876971820296408,-11.114649482583797,1.1988163154810392,-236.73450220823895,58-90%
276,20210225,9337.22582876,32,9,1,0,0,0,0,1,43,3,0.3582089552238806,10,43,-1.4682600000000003,41.641877256317684,51.52283197831977,9.0,5.939550798329141,214.0,-2.6945174743879736,160.58330353662643,0.4303910952878014,-712.3047206627496,58-90%
277,20210226,9064.03744212,30,5,5,1,0,0,0,1,42,5,0.3,11,42,5.615990909090909,41.89676258992805,51.444444444444436,9.0,0.5900740515046693,325.0,-9.992994584361895,58.34016917178076,-0.8379696986801809,398.38907089896173,58-90%
278,20210301,8729.15638878,74,9,1,3,1,0,0,0,88,5,0.2072072072072072,5,88,2.348141666666667,76.73333333333335,51.13767676767676,9.0,-2.886162220422088,414.0,-11.63808603186588,53.67189109287935,-1.4793539486973157,240.2936459268075,58-90%
279,20210302,9172.41260178,28,7,3,0,0,0,0,0,38,13,0.3333333333333333,3,38,-1.0349928571428575,33.56785714285715,51.444444444444436,9.0,0.41094506058266367,328.0,3.0404668418491343,-99.31354257904249,0.5720368058321263,-523.4417788180573,58-90%
280,20210303,8629.09599491,70,7,3,2,0,0,0,0,82,1,0.1368421052631579,4,82,4.985809999999999,72.1338078291815,51.13767676767676,9.0,-3.3032573307827926,424.0,-0.43262565487513394,883.9804605791451,-1.1218906792519663,304.05983130789446,42-58%
281,20210304,9717.74398163,27,12,3,0,2,0,0,0,44,9,0.2280701754385964,5,44,3.888425,40.53687943262411,51.444444444444436,9.0,0.2567456112525214,334.0,2.809602099131821,-110.04775302396355,0.7660410876832837,-382.7914241508061,58-90%
282,20210305,8762.12833465,51,8,1,0,0,1,0,0,61,9,0.1527777777777778,6,61,-1.9225058823529413,54.89717314487631,51.13767676767676,9.0,-2.1481835644539586,393.0,-0.6749253380493383,577.3600476525055,-1.348116769660874,259.13787635587477,58-90%
283,20210308,9789.36638631,41,9,3,1,0,0,1,0,55,20,0.3209876543209876,7,55,3.47441,50.024647887323944,51.444444444444436,9.0,-1.4803885825141518,375.0,-2.2440619941697046,190.38870722118733,-2.3653326535977626,162.4994827129128,58-90%
284,20210309,9864.28894847,18,13,3,2,0,0,0,0,36,34,0.320754716981132,4,36,-0.0524,32.3421052631579,51.13767676767676,9.0,-3.9398353340181362,439.0,-2.8785554749414928,151.77006636768783,-4.129208182352318,104.65183374120359,42-58%
285,20210310,7495.54407321,29,1,3,1,0,0,0,0,34,13,0.32,4,34,-2.9925777777777776,30.458741258741266,50.83090909090908,9.0,-5.993383156917124,481.0,-10.227859950571641,57.61008293016755,-5.8358723953765335,81.36501969638078,42-58%
286,20210311,8037.284438680001,63,3,0,3,1,0,0,0,70,0,0.2134831460674157,5,70,8.138679999999999,62.853658536585364,50.617261774370206,9.0,-11.690898576184347,604.0,-19.236149889536183,40.24901835011665,-6.691194837830541,75.27671918774081,10-42%
287,20210312,8167.52142907,33,11,2,0,2,0,0,0,48,3,0.4074074074074074,5,48,3.354857142857143,43.35312500000001,50.83090909090908,9.0,-7.286014043284303,511.0,-8.914105192716892,63.26087621822689,-5.3088951540666836,87.27030421747281,42-58%
288,20210315,8068.197133019999,36,6,3,0,0,2,0,0,47,11,0.3188405797101449,6,47,3.202613333333333,42.747058823529414,50.617261774370206,9.0,-7.735493696922034,528.0,-3.705248737161435,122.71922372626133,-5.399131732228666,86.19888434174585,42-58%
289,20210316,7353.01205054,54,7,0,3,0,0,2,0,66,5,0.1851851851851851,7,66,6.912163636363635,60.12758620689655,50.40361445783133,9.0,-9.106520230360285,554.0,-7.378327561686481,71.61220793522399,-7.1023737887581175,72.38458423611795,42-58%
290,20210317,7105.719866730001,40,9,5,0,1,0,0,1,56,4,0.2222222222222222,8,56,5.265475,52.08694158075601,50.617261774370206,9.0,-6.164178492896867,485.0,-3.1548486603448955,141.10180759405412,-5.902433997062943,80.96701025964335,42-58%
291,20210318,7365.16493554,48,5,2,3,0,0,0,1,59,3,0.1917808219178082,9,59,2.79643125,55.02876712328767,50.83090909090908,9.0,-4.364603767931273,451.0,0.7413640082400382,-475.1493626295734,-6.410006687648219,76.81895365826982,42-58%
292,20210319,7718.270780649999,38,12,1,2,0,0,0,1,54,5,0.2702702702702703,10,54,3.486636363636364,51.008873720136506,51.13767676767676,9.0,-3.8528061607852786,437.0,1.1620320863129792,-295.8936951600478,-6.676290200937114,75.14297238465153,42-58%
293,20210322,7596.84707078,64,10,6,0,2,0,0,1,83,3,0.2019230769230769,11,83,7.12579375,76.23843537414966,51.008873720136506,9.0,-3.5505951108884775,429.0,-0.4828305294730395,800.4523470197292,-7.9160324127729575,66.68947332263966,42-58%
294,20210323,7883.94121158,30,15,1,3,0,0,0,1,50,28,0.3506493506493506,12,50,0.788021052631579,47.6593220338983,51.22665908229047,9.0,1.1449554471541732,312.0,8.953139389624702,-22.790537679647198,-6.643660313756855,75.35660113101915,58-90%
295,20210324,7621.81670798,39,8,8,1,2,0,0,1,59,25,0.2435897435897435,13,59,4.782649999999999,56.411148648648656,51.008873720136506,9.0,0.3559154683043757,329.0,6.9064202285190275,-33.895067491669074,-6.001888213068096,80.14176058223941,58-90%
296,20210325,6758.17387523,30,8,4,3,0,0,0,1,46,24,0.3611111111111111,14,46,1.32256,45.106397306397305,51.22665908229047,9.0,0.9532979126851271,314.0,2.253772417183497,-141.87156837352646,-4.428645889567704,99.22415493293411,58-90%
297,20210326,7477.77148666,59,8,1,2,3,0,0,1,74,4,0.1956521739130435,15,74,2.08395625,70.19496644295299,51.008873720136506,9.0,-1.718270392341716,378.0,-3.105099131195011,142.38034937101958,-5.041776655884165,90.45259395289678,58-90%
298,20210329,7576.26108005,43,13,6,1,0,2,0,1,66,7,0.2826086956521739,16,66,8.131866666666667,64.23478260869564,51.22665908229047,9.0,2.07392104175011,293.0,4.052808961749762,-69.07485491677004,-2.965471497328283,134.87415807492127,58-90%
